,Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
37156,201404SA14035,1,3,2,1,25,5,3,0,0,2,0,0,9,1
37162,201404SA14040,1,1,1,1,63,9,3,0,0,0,0,0,9,1
37163,201404SA14040,1,2,2,2,86,11,3,0,0,1,0,0,9,1
37180,201404SA14051,1,1,1,2,47,8,3,0,0,0,0,0,9,1
37197,201404SA14066,2,1,1,1,52,8,3,0,0,0,0,0,9,1
37221,201404SA14085,2,1,1,2,72,10,3,0,0,0,0,0,9,1
37240,201404SA14097,1,1,1,2,35,6,3,0,0,0,0,0,9,1
37241,201404SA14097,3,2,1,2,26,6,3,0,0,0,0,0,9,1
37253,201404SA14104,2,1,1,2,38,7,3,0,0,0,0,0,9,1
37254,201404SA14104,3,2,1,1,38,7,3,0,0,0,0,0,9,1
37255,201404SA14104,3,3,2,2,27,6,3,0,0,1,0,0,9,1
37268,201404SA14115,2,1,1,1,25,5,3,0,0,0,0,0,9,1
37291,201404SA14135,2,1,1,1,22,5,3,0,0,0,0,0,9,1
37292,201404SA14136,1,1,1,1,43,7,3,0,0,0,0,0,9,1
37298,201404SA14139,1,1,1,2,58,9,3,0,0,0,0,0,9,1
37299,201404SA14139,2,2,1,1,28,6,3,0,0,0,0,0,9,1
37308,201404SA14148,2,1,1,1,48,8,3,0,0,0,0,0,21,1
37320,201404SA14156,1,1,1,1,81,11,3,0,0,0,0,0,9,1
37321,201404SA14156,2,2,1,1,50,8,3,0,0,0,0,0,9,1
37322,201404SA14156,2,3,2,2,54,8,3,0,0,1,0,0,9,1
37329,201404SA14162,1,1,1,1,44,7,3,0,0,0,0,0,9,-1
37330,201404SA14162,3,4,2,1,25,5,3,0,0,1,0,0,9,1
37331,201404SA14162,4,2,1,1,34,6,3,0,0,0,0,0,9,-1
37332,201404SA14162,5,3,1,2,67,10,3,0,0,0,0,0,9,1
37339,201404SA14168,2,1,1,1,22,5,3,0,0,0,0,0,9,1
37375,201404SA14198,1,1,1,2,41,7,3,0,0,0,0,0,9,1
37376,201404SA14198,3,2,2,2,20,4,3,0,0,2,0,0,9,1
37377,201404SA14198,3,3,2,2,46,8,3,0,0,1,0,0,9,1
37392,201404SB14006,2,1,1,1,25,5,3,0,0,0,0,0,19,3
37395,201404SB14008,1,1,2,1,21,5,3,0,0,1,0,0,90,1
37396,201404SB14009,1,1,1,2,20,4,3,0,0,0,0,0,9,1
37471,201404SB14065,1,1,1,1,68,10,1,0,0,0,0,0,9,1
37472,201404SB14065,1,2,2,2,44,7,3,0,0,1,0,0,9,-1
37475,201404SB14067,2,1,1,1,52,8,3,0,0,0,0,0,9,1
37486,201404SC14003,2,1,1,2,23,5,3,0,0,0,0,0,9,1
37514,201404SC14023,1,2,2,1,9,2,3,0,0,2,0,0,9,2
37515,201404SC14023,2,1,1,2,59,9,3,0,0,0,0,0,9,3
37529,201404SC14034,1,1,1,1,24,5,3,0,0,0,0,0,9,3
37530,201404SC14034,1,2,2,1,22,5,3,0,0,1,0,0,9,1
37542,201404SC14046,1,1,1,1,45,7,3,0,0,0,0,0,9,1
37543,201404SC14046,1,4,2,2,34,6,3,0,0,1,0,0,9,1
37544,201404SC14046,2,2,1,2,34,6,3,0,0,0,0,0,9,1
37545,201404SC14046,2,5,2,2,2,1,3,0,0,2,0,0,9,1
37546,201404SC14046,3,3,1,1,59,9,3,0,0,0,0,0,9,3
37547,201404SC14047,1,1,1,1,50,8,2,0,0,0,0,0,9,2
37548,201404SC14047,1,2,2,2,50,8,3,0,0,1,0,0,9,2
37554,201404SC14054,2,1,1,2,32,6,3,0,0,0,0,0,9,1
37555,201404SC14055,1,1,1,1,71,10,3,0,0,0,0,0,9,-1
37556,201404SC14055,1,3,2,2,70,10,3,0,0,2,0,0,9,1
37557,201404SC14055,2,2,1,1,42,7,3,0,0,0,0,0,9,1
37558,201404SC14055,2,4,2,2,63,9,3,0,0,1,0,0,9,1
37564,201404SC14061,2,1,1,2,24,5,3,0,0,0,0,0,9,1
37580,201404SC14073,1,1,1,1,62,9,3,0,0,0,0,0,9,1
37591,201404SC14083,1,1,2,2,47,8,3,0,0,1,0,0,9,1
37593,201404SC14085,1,1,1,2,58,9,3,0,0,0,0,0,9,1
37594,201404SC14086,1,1,1,1,80,11,3,0,0,0,0,0,9,1
37601,201404SC14091,1,1,1,1,39,7,3,0,0,0,0,0,9,3
37608,201404SC14098,2,1,1,1,45,7,3,0,0,0,0,0,9,1
37610,201404SC14100,1,1,1,2,26,6,3,0,0,0,0,0,9,2
37612,201404SC14102,1,1,1,2,28,6,3,0,0,0,0,0,9,1
37613,201404SC14103,1,1,1,1,22,5,3,0,0,0,0,0,9,1
37627,201404TA14001,2,1,1,2,67,10,3,0,0,0,0,0,9,1
37628,201404TA14001,2,2,2,1,66,10,3,0,0,1,0,0,9,1
37629,201404TA14002,1,1,1,1,46,8,3,0,0,0,0,0,9,-1
37630,201404TA14003,2,1,1,2,26,6,3,0,0,0,0,0,9,1
37631,201404TA14004,1,1,1,1,46,8,2,0,0,0,0,0,3,1
37632,201404TA14005,1,1,1,1,52,8,3,0,0,0,0,0,9,1
37633,201404TA14005,1,2,2,1,22,5,3,0,0,1,0,0,9,1
37634,201404TA14006,2,1,1,1,39,7,3,0,0,0,0,0,9,-1
37635,201404TA14007,1,1,1,1,24,5,3,0,0,0,0,0,9,2
37636,201404TA14008,2,1,1,2,23,5,3,0,0,0,0,0,9,1
37637,201404TA14008,2,2,2,2,1,1,3,0,0,2,0,0,9,1
37638,201404TA14009,1,1,1,1,76,11,2,0,0,0,0,0,9,1
37639,201404TA14009,1,2,2,2,69,10,2,0,0,1,0,0,9,1
37640,201404TA14010,4,1,1,2,25,5,3,0,0,0,0,0,9,1
37641,201404TA14011,1,1,1,1,26,6,3,0,0,0,0,0,9,1
37642,201404TA14011,1,3,2,2,34,6,3,0,0,2,0,0,9,1
37643,201404TA14011,2,2,1,1,59,9,2,0,0,0,0,0,9,1
37644,201404TA14012,1,1,1,2,23,5,3,0,0,0,0,0,9,1
37645,201404TA14013,1,1,1,1,48,8,2,0,0,0,0,0,9,1
37646,201404TA14013,2,2,1,1,46,8,3,0,0,0,0,0,9,1
37647,201404TA14014,1,1,3,1,16,4,1,10,1,0,0,0,0,1
37648,201404TA14015,2,1,1,1,35,6,3,0,0,0,0,0,19,1
37649,201404TA14016,1,1,1,1,50,8,3,0,0,0,0,0,9,2
37650,201404TA14017,1,1,1,2,82,11,1,0,0,0,0,0,9,-1
37651,201404TA14017,1,3,2,2,89,11,2,0,0,1,0,0,9,1
37652,201404TA14017,2,2,1,1,27,6,3,0,0,0,0,0,9,1
37653,201404TA14018,2,1,1,1,46,8,3,0,0,0,0,0,21,1
37654,201404TA14019,1,1,1,2,24,5,3,0,0,0,0,0,9,1
37655,201404TA14019,2,2,1,2,66,10,2,0,0,0,0,0,9,2
37656,201404TA14020,1,1,1,1,72,10,2,0,0,0,0,0,9,1
37657,201404TA14021,1,1,1,1,51,8,3,0,0,0,0,0,20,1
37658,201404TA14022,2,1,1,1,50,8,3,0,0,0,0,0,9,1
37659,201404TA14023,2,1,1,2,20,4,3,0,0,0,0,0,9,1
37660,201404TA14024,1,1,3,1,28,6,1,9,5,0,0,0,0,1
37661,201404TA14025,1,1,1,2,57,9,3,0,0,0,0,0,9,1
37662,201404TA14025,2,2,1,2,22,5,3,0,0,0,0,0,9,1
37663,201404TA14025,3,3,1,2,44,7,3,0,0,0,0,0,9,1
37664,201404TA14025,4,4,1,2,21,5,3,0,0,0,0,0,9,1
37665,201404TA14025,5,5,1,1,37,7,3,0,0,0,0,0,9,1
37666,201404TA14025,6,6,1,2,25,5,3,0,0,0,0,0,9,1
37667,201404TA14026,2,1,1,1,33,6,3,0,0,0,0,0,9,2
37668,201404TA14027,1,1,1,1,52,8,3,0,0,0,0,0,21,1
37669,201404TA14028,1,1,1,1,48,8,3,0,0,0,0,0,9,1
37670,201404TA14028,1,2,2,2,52,8,3,0,0,1,0,0,9,1
37671,201404TA14028,1,3,2,2,14,3,3,0,0,2,0,0,9,1
37672,201404TA14029,2,1,1,2,50,8,3,0,0,0,0,0,9,1
37673,201404TA14030,1,1,1,2,29,6,3,0,0,0,0,0,9,1
37674,201404TA14031,2,1,1,1,34,6,3,0,0,0,0,0,9,2
37675,201404TA14031,2,2,2,2,25,5,3,0,0,1,0,0,9,2
37676,201404TA14032,2,1,2,2,63,9,3,0,0,1,0,0,9,-1
37677,201404TA14033,1,1,1,1,27,6,3,0,0,0,0,0,9,1
37678,201404TA14034,2,1,1,1,22,5,3,0,0,0,0,0,9,1
37679,201404TA14035,2,1,1,1,44,7,3,0,0,0,0,0,9,2
37680,201404TA14036,2,1,1,2,21,5,3,0,0,0,0,0,9,1
37681,201404TA14037,2,1,1,1,32,6,3,0,0,0,0,0,9,1
37682,201404TA14037,2,2,2,1,23,5,3,0,0,1,0,0,9,-1
37683,201404TA14039,2,1,1,2,44,7,3,0,0,0,0,0,9,-1
37684,201404TA14040,2,1,1,2,58,9,3,0,0,0,0,0,9,1
37685,201404TA14041,2,1,1,1,47,8,3,0,0,0,0,0,5,1
37686,201404TA14042,1,1,1,2,24,5,3,0,0,0,0,0,9,1
37687,201404TA14042,2,2,1,1,53,8,3,0,0,0,0,0,9,1
37688,201404TA14043,1,1,1,1,27,6,3,0,0,0,0,0,19,1
37689,201404TA14043,1,2,2,1,50,8,3,0,0,1,0,0,19,1
37690,201404TA14044,1,1,1,1,69,10,2,0,0,0,0,0,9,3
37691,201404TA14045,2,1,1,2,39,7,3,0,0,0,0,0,9,1
37692,201404TA14046,1,1,1,1,40,7,3,0,0,0,0,0,90,1
37693,201404TA14046,1,2,2,1,23,5,3,0,0,1,0,0,90,1
37694,201404TA14047,2,1,1,2,36,7,3,0,0,0,0,0,9,1
37695,201404TA14047,2,2,2,1,6,2,3,0,0,2,0,0,9,1
37696,201404TA14047,2,3,2,1,17,4,3,0,0,2,0,0,9,1
37697,201404TA14047,2,4,2,1,7,2,3,0,0,2,0,0,9,1
37698,201404TA14047,2,5,2,2,19,4,3,0,0,2,0,0,9,1
37699,201404TA14048,1,1,1,1,31,6,2,0,0,0,0,0,9,1
37700,201404TA14049,1,1,1,1,25,5,3,0,0,0,0,0,9,1
37701,201404TA14050,2,1,1,2,48,8,3,0,0,0,0,0,9,1
37702,201404TA14051,1,1,1,1,51,8,2,0,0,0,0,0,9,1
37703,201404TA14052,1,1,1,1,62,9,3,0,0,0,0,0,9,1
37704,201404TA14052,1,2,2,2,57,9,3,0,0,1,0,0,9,1
37705,201404TA14053,2,1,1,1,43,7,3,0,0,0,0,0,9,1
37706,201404TA14054,1,1,1,1,39,7,3,0,0,0,0,0,9,1
37707,201404TA14055,1,1,1,2,28,6,3,0,0,0,0,0,9,1
37708,201404TA14056,2,1,1,2,39,7,3,0,0,0,0,0,9,1
37709,201404TA14057,1,1,1,2,33,6,3,0,0,0,0,0,9,1
37710,201404TA14058,2,1,1,1,72,10,3,0,0,0,0,0,9,1
37711,201404TA14058,2,2,2,2,39,7,3,0,0,2,0,0,9,1
37712,201404TA14059,2,1,1,2,41,7,3,0,0,0,0,0,9,1
37713,201404TA14060,2,1,1,1,55,8,3,0,0,0,0,0,9,2
37714,201404TA14060,2,2,2,2,50,8,3,0,0,1,0,0,9,1
37715,201404TA14061,1,1,1,1,36,7,3,0,0,0,0,0,9,1
37716,201404TA14062,2,1,1,2,23,5,3,0,0,0,0,0,9,1
37717,201404TA14063,1,1,3,1,68,10,1,9,8,0,0,0,0,1
37718,201404TA14064,1,1,1,1,34,6,3,0,0,0,0,0,9,1
37719,201404TA14064,2,2,1,1,33,6,3,0,0,0,0,0,9,1
37720,201404TA14065,1,1,1,2,48,8,3,0,0,0,0,0,9,1
37721,201404TA14065,2,2,1,1,45,7,3,0,0,0,0,0,9,1
37722,201404TA14066,1,1,1,2,21,5,2,0,0,0,0,0,9,1
37723,201404TA14066,1,2,2,1,19,4,3,0,0,1,0,0,9,1
37724,201404TA14067,1,1,1,1,22,5,2,0,0,0,0,0,4,1
37725,201404TA14068,2,1,1,1,53,8,3,0,0,0,0,0,9,1
37726,201404TA14069,1,1,1,2,21,5,3,0,0,0,0,0,9,1
37727,201404TA14070,2,1,1,1,57,9,3,0,0,0,0,0,9,1
37728,201404TA14070,2,2,2,2,50,8,3,0,0,1,0,0,9,1
37729,201404TA14071,2,1,1,2,46,8,3,0,0,0,0,0,9,1
37730,201404TA14072,1,1,1,1,43,7,3,0,0,0,0,0,9,1
37731,201404TA14073,2,1,1,1,64,9,3,0,0,0,0,0,9,3
37732,201404TA14074,2,1,1,2,19,4,3,0,0,0,0,0,9,1
37733,201404TA14075,1,1,1,2,28,6,3,0,0,0,0,0,9,1
37734,201404TA14076,1,1,1,1,52,8,3,0,0,0,0,0,9,3
37735,201404TA14077,1,1,1,2,27,6,3,0,0,0,0,0,9,1
37736,201404TA14077,1,2,2,2,27,6,3,0,0,1,0,0,9,1
37737,201404TA14077,1,3,2,2,27,6,3,0,0,1,0,0,9,1
37738,201404TA14077,1,4,2,2,26,6,3,0,0,2,0,0,9,1
37739,201404TA14078,2,1,1,1,51,8,3,0,0,0,0,0,9,3
37740,201404TA14078,2,3,2,2,37,7,3,0,0,1,0,0,9,2
37741,201404TA14079,2,1,1,2,48,8,2,0,0,0,0,0,5,3
37742,201404TA14080,2,1,1,2,25,5,3,0,0,0,0,0,9,1
37743,201404TA14080,2,2,2,2,22,5,3,0,0,1,0,0,9,1
37744,201404TA14081,2,1,1,1,50,8,3,0,0,0,0,0,9,1
37745,201404TA14081,2,2,2,2,57,9,3,0,0,1,0,0,9,1
37746,201404TA14081,2,3,2,1,3,1,3,0,0,2,0,0,9,1
37747,201404TA14081,2,4,2,2,3,1,3,0,0,2,0,0,9,1
37748,201404TA14081,2,5,2,2,0,1,3,0,0,2,0,0,9,1
37749,201404TA14082,1,1,1,1,63,9,3,0,0,0,0,0,9,1
37750,201404TA14082,2,2,1,2,48,8,2,0,0,0,0,0,9,1
37751,201404TA14083,1,1,1,1,47,8,3,0,0,0,0,0,19,1
37752,201404TA14084,1,1,1,1,40,7,3,0,0,0,0,0,9,1
37753,201404TA14084,1,2,2,2,51,8,3,0,0,1,0,0,9,1
37754,201404TA14085,1,1,1,2,42,7,3,0,0,0,0,0,4,-1
37755,201404TA14085,2,2,2,2,40,7,3,0,0,2,0,0,9,1
37756,201404TA14086,2,1,1,2,43,7,3,0,0,0,0,0,9,1
37757,201404TA14086,2,2,2,2,25,5,3,0,0,2,0,0,9,1
37758,201404TA14086,2,3,2,2,13,3,3,0,0,2,0,0,9,1
37759,201404TA14087,2,1,1,2,33,6,2,0,0,0,0,0,90,1
37760,201404TA14088,2,1,1,2,38,7,3,0,0,0,0,0,9,2
37761,201404TA14089,1,1,1,2,21,5,3,0,0,0,0,0,9,1
37762,201404TA14089,1,2,2,1,27,6,3,0,0,1,0,0,9,1
37763,201404TA14089,1,3,2,1,24,5,3,0,0,2,0,0,9,1
37764,201404TA14090,2,1,1,2,37,7,3,0,0,0,0,0,9,1
37765,201404TA14090,3,2,1,2,39,7,3,0,0,0,0,0,9,1
37766,201404TA14090,3,3,2,1,39,7,3,0,0,1,0,0,9,1
37767,201404TA14090,3,4,2,2,8,2,3,0,0,2,0,0,9,1
37768,201404TA14090,3,5,2,2,10,2,3,0,0,2,0,0,9,1
37769,201404TA14091,1,1,1,1,61,9,2,0,0,0,0,0,5,1
37770,201404TA14092,1,1,1,1,29,6,3,0,0,0,0,0,9,1
37771,201404TA14092,2,2,1,1,46,8,3,0,0,0,0,0,9,1
37772,201404TA14092,3,3,1,1,44,7,3,0,0,0,0,0,9,-1
37773,201404TA14093,1,1,1,1,45,7,2,0,0,0,0,0,5,1
37774,201404TA14094,2,1,1,1,32,6,3,0,0,0,0,0,9,1
37775,201404TA14095,1,1,1,1,60,9,3,0,0,0,0,0,5,1
37776,201404TA14096,1,1,1,2,28,6,3,0,0,0,0,0,9,1
37777,201404TA14097,1,1,1,2,30,6,3,0,0,0,0,0,9,1
37778,201404TA14097,2,2,1,1,52,8,3,0,0,0,0,0,9,1
37779,201404TA14098,1,1,1,1,18,4,3,0,0,0,0,0,9,1
37780,201404TA14099,1,1,1,1,78,11,3,0,0,0,0,0,9,2
37781,201404TA14099,1,3,2,2,74,10,2,0,0,1,0,0,9,2
37782,201404TA14099,2,2,1,1,45,7,3,0,0,0,0,0,9,1
37783,201404TA14099,2,4,2,2,22,5,3,0,0,1,0,0,9,1
37784,201404TA14100,1,1,1,2,42,7,3,0,0,0,0,0,9,1
37785,201404TA14100,1,2,2,2,7,2,3,0,0,2,0,0,9,1
37786,201404TA14100,1,3,2,1,9,2,3,0,0,2,0,0,9,1
37787,201404TA14100,1,4,2,2,8,2,3,0,0,2,0,0,9,1
37788,201404TA14101,1,1,1,2,79,11,3,0,0,0,0,0,9,1
37789,201404TA14102,1,1,1,1,24,5,3,0,0,0,0,0,9,1
37790,201404TA14103,1,1,1,1,71,10,3,0,0,0,0,0,9,1
37791,201404TA14103,2,2,2,2,28,6,3,0,0,1,0,0,9,1
37792,201404TA14104,1,1,1,2,28,6,3,0,0,0,0,0,9,1
37793,201404TA14105,1,1,1,1,32,6,3,0,0,0,0,0,9,1
37794,201404TA14106,1,1,1,1,31,6,3,0,0,0,0,0,19,1
37795,201404TA14107,1,1,1,1,48,8,3,0,0,0,0,0,9,1
37796,201404TA14107,1,2,2,2,53,8,3,0,0,1,0,0,9,1
37797,201404TA14108,2,1,2,2,11,3,3,0,0,2,0,0,9,1
37798,201404TA14108,2,2,2,2,13,3,3,0,0,2,0,0,9,1
37799,201404TA14109,1,1,1,2,41,7,3,0,0,0,0,0,9,1
37800,201404TA14110,1,1,1,1,35,6,3,0,0,0,0,0,9,-1
37801,201404TA14110,2,2,1,2,61,9,3,0,0,0,0,0,9,1
37802,201404TA14110,2,3,2,1,74,10,3,0,0,1,0,0,9,1
37803,201404TA14111,1,1,1,1,23,5,3,0,0,0,0,0,9,1
37804,201404TA14111,2,2,1,1,22,5,2,0,0,0,0,0,9,3
37805,201404TA14111,2,3,2,1,22,5,3,0,0,1,0,0,9,3
37806,201404TA14112,1,1,1,1,22,5,3,0,0,0,0,0,19,1
37807,201404TA14113,2,1,1,1,51,8,3,0,0,0,0,0,5,2
37808,201404TA14114,1,1,3,1,50,8,3,9,5,0,0,0,0,1
37809,201404TA14115,3,2,2,1,27,6,3,0,0,1,0,0,9,1
37810,201404TA14115,4,1,2,2,20,4,3,0,0,2,0,0,9,1
37811,201404TA14116,2,1,1,2,53,8,3,0,0,0,0,0,9,1
37812,201404TA14117,1,1,1,1,62,9,3,0,0,0,0,0,9,1
37813,201404TA14118,1,1,1,2,52,8,3,0,0,0,0,0,20,1
37814,201404TA14119,2,1,2,1,16,4,3,0,0,2,0,0,9,-1
37815,201404TA14121,2,1,1,1,67,10,3,0,0,0,0,0,9,3
37816,201404TA14122,2,1,2,2,56,9,3,0,0,2,0,0,9,1
37817,201404TA14122,2,2,2,2,46,8,3,0,0,2,0,0,9,1
37818,201404TA14123,1,1,1,1,73,10,3,0,0,0,0,0,9,1
37819,201404TA14124,2,1,1,1,34,6,3,0,0,0,0,0,9,1
37820,201404TA14125,1,1,1,1,57,9,3,0,0,0,0,0,9,1
37821,201404TA14125,2,2,1,2,49,8,3,0,0,0,0,0,9,1
37822,201404TA14125,3,3,1,1,47,8,3,0,0,0,0,0,19,1
37823,201404TA14126,2,1,1,2,20,4,3,0,0,0,0,0,9,3
37824,201404TA14126,2,3,2,2,17,4,3,0,0,1,0,0,9,3
37825,201404TA14126,3,2,1,1,40,7,3,0,0,0,0,0,9,1
37826,201404TA14127,1,1,1,2,54,8,3,0,0,0,0,0,9,1
37827,201404TA14128,2,1,1,2,31,6,3,0,0,0,0,0,9,1
37828,201404TA14129,2,1,2,1,5,1,2,0,0,2,0,0,9,-1
37829,201404TA14130,1,1,1,2,45,7,3,0,0,0,0,0,9,1
37830,201404TA14130,2,2,1,1,50,8,3,0,0,0,0,0,90,1
37831,201404TA14131,2,1,1,2,32,6,3,0,0,0,0,0,9,1
37832,201404TA14133,2,1,1,1,38,7,3,0,0,0,0,0,9,1
37833,201404TA14134,1,1,2,2,15,3,3,0,0,1,0,0,9,1
37834,201404TA14135,1,1,1,1,28,6,3,0,0,0,0,0,9,1
37835,201404TA14135,1,2,2,1,21,5,3,0,0,1,0,0,9,1
37836,201404TA14136,2,1,2,1,15,3,3,0,0,2,0,0,9,1
37837,201404TA14137,1,1,1,1,37,7,2,0,0,0,0,0,5,1
37838,201404TA14138,2,1,1,2,29,6,2,0,0,0,0,0,9,1
37839,201404TA14139,1,1,2,2,20,4,3,0,0,2,0,0,9,1
37840,201404TA14140,2,1,2,2,71,10,3,0,0,1,0,0,90,1
37841,201404TA14141,1,1,1,1,28,6,3,0,0,0,0,0,19,1
37842,201404TA14141,2,2,1,2,55,8,2,0,0,0,0,0,9,1
37843,201404TA14142,3,1,1,1,44,7,3,0,0,0,0,0,21,1
37908,201404WA14055,2,1,1,2,33,6,3,0,0,0,0,0,9,1
37909,201404WA14055,2,2,2,2,35,6,3,0,0,1,0,0,9,1
37945,201404WA14085,1,1,1,1,57,9,2,0,0,0,0,0,9,1
38024,201404WB14008,1,1,1,1,68,10,2,0,0,0,0,0,9,3
38025,201404WB14008,2,2,1,1,38,7,3,0,0,0,0,0,9,1
38031,201404WB14014,1,1,1,2,33,6,3,0,0,0,0,0,9,1
38038,201404WB14021,1,1,1,1,74,10,3,0,0,0,0,0,9,3
38049,201404WB14031,2,1,1,2,61,9,3,0,0,0,0,0,9,2
38092,201404WB14071,2,1,1,1,63,9,3,0,0,0,0,0,9,1
38093,201404WB14071,2,3,2,2,51,8,3,0,0,1,0,0,9,3
38094,201404WB14071,3,2,1,1,53,8,3,0,0,0,0,0,19,1
38100,201404WB14075,2,1,1,2,20,4,2,0,0,0,0,0,9,1
38101,201404WB14075,2,2,2,1,19,4,2,0,0,1,0,0,9,1
38138,201404WB14109,1,1,1,1,61,9,2,0,0,0,0,0,21,2
38152,201404WB14121,2,3,2,2,53,8,3,0,0,1,0,0,9,-1
38153,201404WB14121,5,1,1,2,61,9,3,0,0,0,0,0,9,1
38154,201404WB14121,7,2,1,2,44,7,3,0,0,0,0,0,9,2
38249,2014051400000,1,2,1,1,50,8,3,0,0,0,0,0,9,1
38250,2014051400000,2,1,1,2,49,8,3,0,0,0,0,0,9,1
38251,2014051400000,3,3,1,1,45,7,3,0,0,0,0,0,9,1
38266,2014051400022,1,1,1,1,36,7,3,0,0,0,0,0,9,1
38267,2014051400022,2,2,1,1,30,6,3,0,0,0,0,0,9,1
38268,2014051400022,3,3,2,1,29,6,3,0,0,1,0,0,9,1
38499,2014051400278,2,1,1,1,36,7,3,0,0,0,0,0,9,1
38500,2014051400278,3,2,1,2,27,6,3,0,0,0,0,0,9,1
38698,2014051400473,1,1,1,2,58,9,3,0,0,0,0,0,9,1
38722,2014051400491,1,1,1,1,23,5,3,0,0,0,0,0,9,1
38723,2014051400491,1,2,2,1,16,4,3,0,0,1,0,0,9,1
38724,2014051400491,1,3,2,2,14,3,3,0,0,2,0,0,9,1
38725,2014051400491,1,4,2,2,21,5,3,0,0,2,0,0,9,1
38792,2014051400580,2,1,1,2,46,8,3,0,0,0,0,0,9,1
38793,2014051400580,2,2,2,1,47,8,3,0,0,1,0,0,9,1
38798,2014051400585,1,1,1,1,28,6,2,0,0,0,0,0,9,1
38827,2014051400621,1,1,1,2,24,5,2,0,0,0,0,0,9,2
38854,2014051400645,2,1,1,1,52,8,3,0,0,0,0,0,9,1
39000,2014051400774,1,1,3,1,16,4,2,9,5,0,0,0,0,1
39087,2014051500480,1,1,1,1,23,5,3,0,0,0,0,0,9,1
39090,2014051500582,1,1,1,2,55,8,3,0,0,0,0,0,9,1
39091,2014051500601,1,1,2,2,24,5,3,0,0,1,0,0,9,1
39092,2014051500601,2,2,1,2,29,6,3,0,0,0,0,0,9,1
39098,2014051501000,1,1,1,1,21,5,3,0,0,0,0,0,9,1
39099,2014051501000,2,2,1,1,54,8,3,0,0,0,0,0,19,1
39103,201405AA01027,1,1,1,2,34,6,3,0,0,0,0,0,9,1
39165,201405AA01448,2,1,1,1,86,11,2,0,0,0,0,0,9,1
39249,201405AA02106,1,1,1,1,23,5,3,0,0,0,0,0,9,1
39252,201405AA02141,2,1,1,1,27,6,3,0,0,0,0,0,9,1
39290,201405AA02419,2,1,1,1,48,8,3,0,0,0,0,0,19,1
39291,201405AA02421,1,1,1,1,22,5,3,0,0,0,0,0,9,1
39304,201405AA02495,1,1,1,2,67,10,3,0,0,0,0,0,9,1
39305,201405AA02495,2,2,2,1,71,10,3,0,0,1,0,0,9,1
39307,201405AA02506,1,1,1,1,36,7,3,0,0,0,0,0,9,1
39312,201405AA02539,1,1,1,2,56,9,3,0,0,0,0,0,9,1
39313,201405AA02539,2,2,1,1,38,7,3,0,0,0,0,0,9,1
39314,201405AA02539,2,3,2,2,38,7,3,0,0,1,0,0,9,1
39315,201405AA02539,2,4,2,2,13,3,3,0,0,2,0,0,9,1
39316,201405AA02539,2,5,2,1,9,2,3,0,0,2,0,0,9,1
39317,201405AA02539,2,6,2,2,6,2,3,0,0,2,0,0,9,1
39348,201405AA02844,2,1,1,2,39,7,3,0,0,0,0,0,9,1
39384,201405AA03035,1,1,1,1,38,7,3,0,0,0,0,0,9,1
39478,201405AA03780,2,1,1,1,27,6,3,0,0,0,0,0,19,1
39532,201405AA04071,1,2,1,2,51,8,3,0,0,0,0,0,9,1
39533,201405AA04071,2,1,1,1,31,6,3,0,0,0,0,0,19,1
39560,201405AA04215,2,1,1,1,39,7,3,0,0,0,0,0,9,1
39570,201405AA04307,1,1,1,1,38,7,1,0,0,0,0,0,9,1
39593,201405AA04453,1,1,1,1,34,6,2,0,0,0,0,0,10,1
39594,201405AA04453,1,2,2,2,34,6,3,0,0,2,0,0,10,1
39595,201405AA04453,1,3,2,2,4,1,3,0,0,2,0,0,10,1
39596,201405AA04453,1,4,2,1,6,2,2,0,0,2,0,0,10,1
39597,201405AA04453,1,5,2,2,36,7,3,0,0,1,0,0,10,1
39636,201405AA04800,2,1,1,2,20,4,2,0,0,0,0,0,9,1
39637,201405AA04800,4,2,1,1,45,7,3,0,0,0,0,0,9,1
39638,201405AA04800,5,3,1,1,34,6,3,0,0,0,0,0,19,1
39688,201405BB01043,2,1,1,1,50,8,3,0,0,0,0,0,9,-1
39883,201405BB02680,1,1,1,1,63,9,3,0,0,0,0,0,19,-1
39884,201405BB02680,2,2,1,1,63,9,3,0,0,0,0,0,9,1
40219,201405CC01068,1,1,1,1,36,7,3,0,0,0,0,0,9,1
40224,201405CC01091,1,1,2,1,2,1,3,0,0,2,0,0,9,1
40225,201405CC01091,2,2,1,1,56,9,3,0,0,0,0,0,8,1
40226,201405CC01091,3,3,1,1,55,8,3,0,0,0,0,0,9,-1
40227,201405CC01101,1,1,1,1,31,6,3,0,0,0,0,0,5,1
40230,201405CC01115,6,1,1,1,49,8,3,0,0,0,0,0,9,1
40231,201405CC01115,7,2,1,1,50,8,2,0,0,0,0,0,9,1
40232,201405CC01115,8,3,1,1,56,9,2,0,0,0,0,0,9,1
40233,201405CC01115,10,4,1,1,57,9,3,0,0,0,0,0,9,1
40270,201405CC01677,1,1,1,2,29,6,3,0,0,0,0,0,9,1
40271,201405CC01677,1,2,2,1,32,6,3,0,0,1,0,0,9,1
