,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
146906,2013471304661,2,3,2,2,5,3,0,0,1,0,0,9,1
147008,2013471304783,1,1,1,1,4,3,0,0,0,0,0,9,3
147009,2013471304783,2,2,1,1,7,3,0,0,0,0,0,9,1
147054,2013471304851,1,1,1,2,5,3,0,0,0,0,0,9,1
147408,2013471305341,2,1,1,2,5,3,0,0,0,0,0,9,1
147617,2013471305640,1,1,1,2,5,3,0,0,0,0,0,9,1
148375,2013471306673,1,1,2,1,6,3,0,0,1,0,0,9,1
148638,2013471307032,1,1,1,1,10,3,0,0,0,0,0,9,3
148662,2013471307065,1,1,2,1,6,3,0,0,0,4,0,11,2
148663,2013471307065,2,2,2,2,6,3,0,0,1,0,0,9,1
152679,201350JC4V004,1,1,1,1,7,3,0,0,0,0,0,9,1
153691,201350KE5O009,2,1,1,1,5,3,0,0,0,0,0,9,1
153706,201350KE5Q005,2,1,1,2,8,3,0,0,0,0,0,9,3
153707,201350KE5Q005,2,2,2,2,3,3,0,0,1,0,0,9,3
153708,201350KE5Q005,2,3,2,2,3,3,0,0,2,0,0,9,3
153709,201350KE5Q006,2,1,2,1,8,3,0,0,1,0,0,9,2
153858,201350KO2L004,1,1,1,2,4,3,0,0,0,0,0,9,2
153863,201350KO2L007,2,1,1,2,6,3,0,0,0,0,0,9,3
153864,201350KO2L007,2,2,2,1,1,3,0,0,2,0,0,9,3
153868,201350KO2L013,1,1,1,2,4,3,0,0,0,0,0,9,1
153869,201350KO2L013,1,2,2,2,4,3,0,0,2,0,0,9,2
153870,201350KO2L013,1,3,2,2,4,3,0,0,1,0,0,9,2
153873,201350KO2L016,2,1,1,2,9,3,0,0,0,0,0,9,1
153876,201350KO2L018,1,1,1,2,5,3,0,0,0,0,0,9,3
153880,201350KO2L022,1,1,1,2,5,3,0,0,0,0,0,9,1
153886,201350KO2M001,1,1,1,1,9,3,0,0,0,0,0,5,1
154026,201350KU2C001,1,1,1,2,8,3,0,0,0,0,0,9,3
154027,201350KU2C001,2,2,1,1,8,3,0,0,0,0,0,9,2
154029,201350KU2E003,1,1,1,1,7,3,0,0,0,0,0,9,1
154032,201350KU2E008,1,1,1,1,9,3,0,0,0,0,0,9,3
154033,201350KU2E008,1,2,2,1,6,3,0,0,1,0,0,9,3
154034,201350KU2E008,2,3,1,1,8,3,0,0,0,0,0,9,1
154035,201350KU2E009,1,1,1,1,8,3,0,0,0,0,0,9,1
154036,201350KU2E009,1,2,2,1,8,3,0,0,1,0,0,9,3
154039,201350KU2E012,2,1,1,1,6,3,0,0,0,0,0,19,1
154042,201350KU2E016,2,1,1,2,4,3,0,0,0,0,0,9,3
154043,201350KU2E016,2,2,2,1,8,3,0,0,1,0,0,9,3
154044,201350KU2E016,2,3,2,2,4,3,0,0,2,0,0,9,3
154051,201350KU2F004,1,1,1,1,6,3,0,0,0,0,0,9,1
154052,201350KU2F004,2,2,1,2,5,3,0,0,0,0,0,9,3
154066,201350KU2I003,1,1,1,1,8,3,0,0,0,0,0,9,1
154069,201350KU2I006,1,1,1,1,8,3,0,0,0,0,0,9,1
154070,201350KU2I006,1,2,2,2,9,3,0,0,1,0,0,9,1
154073,201350KU2I008,1,1,1,1,5,3,0,0,0,0,0,19,1
154074,201350KU2I010,1,1,1,2,6,3,0,0,0,0,0,9,1
154075,201350KU2I010,1,2,2,2,2,2,0,0,2,0,0,9,1
154076,201350KU2I010,1,3,2,1,2,3,0,0,1,0,0,9,1
154077,201350KU2I010,1,4,2,2,3,3,0,0,2,0,0,9,1
154078,201350KU2J001,1,1,1,1,8,3,0,0,0,0,0,19,1
154079,201350KU2J001,1,2,2,1,6,3,0,0,1,0,0,19,1
154082,201350KU2J004,1,1,1,1,10,3,0,0,0,0,0,90,1
154095,201350KU2P002,1,1,1,2,5,2,0,0,0,0,0,9,3
154097,201350KU2P004,2,1,1,2,6,2,0,0,0,0,0,9,1
154100,201350KU2R008,1,1,1,1,11,3,0,0,0,0,0,9,3
154101,201350KU2R009,1,1,1,2,6,3,0,0,0,0,0,9,1
154103,201350KU2R011,1,1,1,2,4,3,0,0,0,0,0,9,1
154104,201350KU2R011,1,2,2,2,3,3,0,0,2,0,0,9,1
154105,201350KU2R011,1,3,2,2,3,3,0,0,2,0,0,9,1
154106,201350KU2R011,1,4,2,1,3,3,0,0,2,0,0,9,1
154107,201350KU2R011,1,5,2,1,4,3,0,0,1,0,0,9,1
154297,2013520301584,1,1,2,1,5,1,0,0,2,0,0,9,3
154298,2013520301584,1,2,1,1,5,2,0,0,0,0,0,9,1
154299,2013520301584,1,3,2,1,5,2,0,0,2,0,0,9,1
154389,2013520302051,1,1,1,2,6,3,0,0,0,0,0,9,1
154390,2013520302051,1,2,2,2,6,3,0,0,1,0,0,9,1
154422,2013520302225,1,1,1,1,4,3,0,0,0,0,0,9,1
154423,2013520302225,1,2,2,1,5,3,0,0,1,0,0,9,1
154513,2013520302695,2,1,1,2,9,3,0,0,0,0,0,9,2
154534,2013520302814,1,1,1,2,7,3,0,0,0,0,0,9,1
154535,2013520302814,1,2,2,2,4,3,0,0,1,0,0,9,1
154546,2013520302941,2,1,2,2,6,3,0,0,1,0,0,9,1
154562,2013520303056,3,1,1,1,5,3,0,0,0,0,0,9,1
154563,2013520303056,3,2,2,1,5,3,0,0,1,0,0,9,1
154595,2013520303198,1,1,2,2,10,3,0,0,1,0,0,9,1
154712,2013520304052,1,1,1,1,6,3,0,0,0,0,0,20,1
154727,2013520304138,1,1,1,2,4,3,0,0,0,0,0,9,1
154728,2013520304138,1,3,2,2,5,2,0,0,1,0,0,9,1
154729,2013520304138,2,2,1,2,8,3,0,0,0,0,0,9,3
154864,2013520304879,2,1,1,1,6,3,0,0,0,0,0,9,3
154865,2013520304879,3,2,1,1,11,3,0,0,0,0,0,9,3
154887,2013520305121,1,1,2,2,11,3,0,0,1,0,0,9,1
154898,2013520305257,3,1,1,1,6,3,0,0,0,0,0,9,1
154961,2013520305495,1,1,2,2,4,3,0,0,2,0,0,9,3
154962,2013520305495,1,2,2,1,1,3,0,0,2,0,0,9,2
154963,2013520305495,1,3,2,2,-1,3,0,0,1,0,0,9,2
154981,2013520305572,1,1,2,1,2,3,0,0,2,0,0,9,1
154986,2013520305580,2,1,2,2,2,3,0,0,1,0,0,9,1
155003,2013520305644,1,1,1,1,8,3,0,0,0,0,0,9,2
155004,2013520305644,2,2,1,1,9,3,0,0,0,0,0,9,1
155005,2013520305644,2,3,2,2,9,3,0,0,1,0,0,9,1
155013,2013520305796,2,1,1,1,8,3,0,0,0,0,0,9,1
155075,2013520306242,1,1,1,1,6,3,0,0,0,0,0,20,1
155076,2013520306242,1,2,2,1,5,3,0,0,1,0,0,20,1
155099,2013520306359,1,1,1,1,5,2,0,0,0,0,0,5,2
155100,2013520306359,1,2,2,1,4,2,0,0,0,0,0,5,2
155108,2013520306436,2,1,1,2,6,2,0,0,0,0,0,9,-1
155109,2013520306436,2,2,2,1,1,3,0,0,2,0,0,9,-1
155110,2013520306436,2,3,2,1,1,3,0,0,2,0,0,9,-1
155172,2013520306624,1,1,1,1,8,2,0,0,0,0,0,9,1
155173,2013520306624,1,2,2,2,8,3,0,0,1,0,0,9,3
155174,2013520306624,1,3,2,1,4,3,0,0,2,0,0,9,3
155175,2013520306624,1,4,2,1,4,3,0,0,2,0,0,9,3
155215,2013520306849,1,1,1,1,9,3,0,0,0,0,0,9,1
155225,2013520306943,1,1,1,1,9,3,0,0,0,0,0,21,1
155232,2013520307032,1,1,1,1,10,1,0,0,0,0,0,19,1
155233,2013520307032,2,3,1,1,7,3,0,0,0,0,0,21,1
155234,2013520307032,3,2,1,1,8,3,0,0,0,0,0,21,1
155302,2013520307333,1,1,1,1,7,2,0,0,0,0,0,9,1
155303,2013520307333,2,2,1,1,9,3,0,0,0,0,0,9,3
155306,2013520307349,1,1,1,2,7,3,0,0,0,0,0,9,2
155307,2013520307349,2,2,1,1,10,3,0,0,0,0,0,9,1
155308,2013520307349,2,3,2,2,8,3,0,0,1,0,0,9,1
155320,2013520307404,1,1,1,2,5,3,0,0,0,0,0,9,1
155321,2013520307404,1,3,2,1,6,3,0,0,1,0,0,9,1
155322,2013520307404,5,2,1,1,6,2,0,0,0,0,0,9,1
155326,2013520307420,3,1,1,1,7,3,0,0,0,0,0,9,1
155327,2013520307420,4,2,1,1,7,3,0,0,0,0,0,9,1
155328,2013520307420,4,6,2,2,7,3,0,0,1,0,0,9,1
155329,2013520307420,4,7,2,2,1,3,0,0,2,0,0,9,1
155330,2013520307420,5,3,1,2,8,3,0,0,0,0,0,9,1
155331,2013520307420,5,5,2,2,3,3,0,0,1,0,0,9,1
155332,2013520307420,6,4,1,1,5,3,0,0,0,0,0,20,3
155392,2013520307781,1,1,1,2,8,3,0,0,0,0,0,5,1
155404,2013520307884,1,1,1,2,6,1,0,0,0,0,0,9,1
155547,2013520308543,1,1,1,2,8,3,0,0,0,0,0,9,1
155563,2013520308558,1,1,1,2,9,3,0,0,0,0,0,9,3
155564,2013520308558,2,2,1,2,10,3,0,0,0,0,0,9,1
155577,2013520308622,2,1,1,1,6,3,0,0,0,0,0,9,1
155578,2013520308622,3,2,1,2,7,3,0,0,0,0,0,9,1
155604,2013520308672,1,1,1,1,8,1,0,0,0,0,0,9,3
155693,2013520400171,2,1,2,2,5,2,0,0,1,0,0,9,1
155768,2013521300321,2,1,1,1,7,3,0,0,0,0,0,9,2
155769,2013521300321,4,2,1,1,4,3,0,0,0,0,0,9,1
155770,2013521300321,4,3,2,2,4,3,0,0,1,0,0,9,1
155791,2013521300453,1,1,1,1,9,3,0,0,0,0,0,9,1
155792,2013521300453,1,2,2,2,3,3,0,0,1,0,0,9,1
155855,2013521300713,1,1,1,1,7,3,0,0,0,0,0,9,1
155857,2013521300720,1,1,1,1,6,3,0,0,0,0,0,5,1
155876,2013521300798,2,1,1,1,5,3,0,0,0,0,0,9,2
155889,2013521300847,2,1,1,2,7,3,0,0,0,0,0,9,1
155894,2013521300862,2,1,1,1,7,3,0,0,0,0,0,9,1
155906,2013521300919,1,1,1,1,9,3,0,0,0,0,0,9,2
155979,2013521301237,1,1,1,2,11,2,0,0,0,0,0,9,1
155980,2013521301237,2,2,1,1,8,3,0,0,0,0,0,9,1
156025,2013521301415,2,1,1,2,9,3,0,0,0,0,0,9,1
156039,2013521301467,2,1,1,1,6,3,0,0,0,0,0,9,1
156071,2013521301546,2,1,1,1,6,2,0,0,0,0,0,5,1
156088,2013521301617,3,1,2,2,6,3,0,0,1,0,0,9,1
156131,2013521301796,1,1,1,1,8,3,0,0,0,0,0,9,1
156132,2013521301796,2,2,1,1,6,3,0,0,0,0,0,9,1
156198,2013521302033,1,1,1,1,4,3,0,0,0,0,0,5,1
156199,2013521302033,2,2,1,2,8,3,0,0,0,0,0,9,1
156200,2013521302033,2,3,2,2,3,3,0,0,1,0,0,9,1
156202,2013521302035,1,1,1,2,6,3,0,0,0,0,0,9,1
156203,2013521302035,1,2,2,2,7,3,0,0,1,0,0,9,1
156224,2013521302131,1,1,1,1,8,3,0,0,0,0,0,9,1
156225,2013521302131,2,2,1,1,7,3,0,0,0,0,0,90,1
156243,2013521302179,1,1,1,2,7,3,0,0,0,0,0,9,1
156244,2013521302179,1,2,2,2,5,3,0,0,1,0,0,9,1
156271,2013521302226,2,1,1,2,10,3,0,0,0,0,0,9,1
156277,2013521302273,2,3,2,2,7,3,0,0,1,0,0,9,1
156278,2013521302273,3,1,2,2,3,3,0,0,2,0,0,9,1
156279,2013521302273,3,2,2,1,3,3,0,0,2,0,0,9,1
156285,2013521302299,2,1,1,1,6,3,0,0,0,0,0,9,1
156297,2013521302339,2,1,2,1,2,3,0,0,1,0,0,9,1
156298,2013521302340,1,1,1,1,7,3,0,0,0,0,0,9,1
156299,2013521302340,2,2,1,1,7,3,0,0,0,0,0,9,1
156300,2013521302340,3,3,1,1,8,3,0,0,0,0,0,9,1
156338,2013521302472,2,1,2,1,5,3,0,0,1,0,0,9,1
156339,2013521302472,2,2,2,1,4,3,0,0,2,0,0,9,1
156340,2013521302472,2,3,1,1,4,3,0,0,0,0,0,9,1
156391,2013521302632,1,1,1,1,7,3,0,0,0,0,0,9,1
156403,2013521302665,1,1,1,2,6,3,0,0,0,0,0,9,1
156405,2013521302668,1,1,1,1,7,3,0,0,0,0,0,9,1
156440,2013521302750,1,1,1,1,7,2,0,0,0,0,0,9,3
156541,2013521303036,3,1,1,1,6,3,0,0,0,0,0,9,1
156547,2013521303068,1,1,2,2,2,3,0,0,1,0,0,9,3
156573,2013521303131,1,1,1,1,4,3,0,0,0,0,0,9,1
156574,2013521303131,1,2,2,2,6,2,0,0,1,0,0,9,1
156575,2013521303131,1,3,2,1,5,3,0,0,2,0,0,9,1
156576,2013521303131,1,4,2,1,7,3,0,0,2,0,0,9,1
156587,2013521303170,1,1,1,2,6,3,0,0,0,0,0,19,2
156601,2013521303213,1,1,1,1,8,3,0,0,0,0,0,9,1
156632,2013521303356,2,1,1,1,6,3,0,0,0,0,0,9,3
156645,2013521303416,2,1,1,1,8,3,0,0,0,0,0,9,1
156660,2013521303484,3,1,1,2,5,3,0,0,0,0,0,9,1
156661,2013521303484,3,3,2,2,6,3,0,0,1,0,0,9,1
156662,2013521303484,5,2,1,1,5,3,0,0,0,0,0,9,1
156672,2013521303533,1,1,1,2,6,1,0,0,0,0,0,9,1
156673,2013521303533,2,2,1,1,6,3,0,0,0,0,0,9,3
156674,2013521303533,2,6,2,2,6,2,0,0,2,0,0,9,3
156675,2013521303533,2,7,2,2,6,2,0,0,2,0,0,9,-1
156676,2013521303533,3,3,1,1,7,3,0,0,0,0,0,9,1
156677,2013521303533,3,5,2,2,6,3,0,0,1,0,0,9,1
156678,2013521303533,4,4,1,1,8,3,0,0,0,0,0,9,3
156688,2013521303559,2,1,1,2,8,3,0,0,0,0,0,9,1
156701,2013521303628,1,1,1,1,8,2,0,0,0,0,0,9,3
156708,2013521303645,1,1,1,2,9,3,0,0,0,0,0,9,1
156709,2013521303645,2,2,1,2,8,3,0,0,0,0,0,9,1
156710,2013521303645,3,3,1,1,4,3,0,0,0,0,0,9,1
156711,2013521303645,4,4,1,1,9,3,0,0,0,0,0,9,1
156731,2013521303683,1,1,1,2,7,3,0,0,0,0,0,9,1
156732,2013521303683,2,2,1,2,8,3,0,0,0,0,0,9,3
156733,2013521303683,3,3,1,1,8,3,0,0,0,0,0,9,1
156734,2013521303683,3,4,2,2,8,3,0,0,1,0,0,9,1
156735,2013521303683,3,5,2,1,3,3,0,0,2,0,0,9,1
156736,2013521303683,3,6,2,1,3,3,0,0,2,0,0,9,1
156763,2013521303752,2,1,1,2,9,3,0,0,0,0,0,9,1
156764,2013521303752,2,2,2,2,9,3,0,0,1,0,0,9,1
156834,2013521303939,2,1,1,1,7,3,0,0,0,0,0,9,1
156835,2013521303939,3,2,1,1,7,3,0,0,0,0,0,9,1
156836,2013521303939,4,3,2,1,6,3,0,0,1,0,0,9,1
156837,2013521303946,5,1,1,1,8,3,0,0,0,0,0,9,1
156838,2013521303946,6,2,1,1,7,3,0,0,0,0,0,9,1
156839,2013521303946,8,3,1,1,8,3,0,0,0,0,0,9,2
156840,2013521303946,8,4,2,2,9,3,0,0,1,0,0,9,2
156843,2013521303956,1,1,1,1,7,3,0,0,0,0,0,9,1
156844,2013521303956,1,4,2,2,1,3,0,0,1,0,0,9,1
156845,2013521303956,2,2,1,2,6,3,0,0,0,0,0,9,3
156846,2013521303956,2,3,2,2,1,3,0,0,1,0,0,9,3
156849,2013521303960,1,1,1,1,6,3,0,0,0,0,0,9,1
156859,2013521303975,1,1,1,1,8,3,0,0,0,0,0,9,1
156933,2013521304213,1,1,1,2,5,3,0,0,0,0,0,9,1
156947,2013521304252,2,1,1,2,7,3,0,0,0,0,0,9,3
156948,2013521304252,2,2,2,2,8,3,0,0,1,0,0,9,3
156978,2013521304355,1,1,1,2,8,3,0,0,0,0,0,9,1
156985,2013521304382,1,1,2,1,3,3,0,0,1,0,0,19,1
156994,2013521304413,3,1,1,1,6,3,0,0,0,0,0,9,1
156995,2013521304413,3,2,2,2,6,3,0,0,1,0,0,9,1
157024,2013521304524,1,1,1,1,4,2,0,0,0,0,0,5,-1
157025,2013521304524,1,2,2,2,7,2,0,0,0,0,0,5,-1
157039,2013521304560,1,1,1,1,5,3,0,0,0,0,0,9,1
157040,2013521304560,2,2,1,2,7,3,0,0,0,0,0,9,1
157055,2013521304604,2,1,1,1,9,3,0,0,0,0,0,9,1
157060,2013521304615,1,1,1,2,5,3,0,0,0,0,0,9,1
157061,2013521304615,3,2,2,2,6,3,0,0,1,0,0,9,1
157082,2013521304718,1,1,1,1,5,3,0,0,0,0,0,4,1
157083,2013521304718,2,2,1,1,8,3,0,0,0,0,0,1,3
157132,2013521304898,1,1,1,1,4,3,0,0,0,0,0,9,1
157133,2013521304898,1,7,2,2,2,3,0,0,2,0,0,9,1
157134,2013521304898,2,2,1,2,8,3,0,0,0,0,0,9,2
157135,2013521304898,2,3,2,2,7,3,0,0,1,0,0,9,2
157136,2013521304898,2,4,2,2,3,3,0,0,2,0,0,9,2
157137,2013521304898,2,5,2,1,3,3,0,0,2,0,0,9,2
157138,2013521304898,2,6,2,2,5,2,0,0,1,0,0,9,1
157146,2013521304918,1,1,1,1,8,3,0,0,0,0,0,9,1
157147,2013521304918,1,2,2,1,8,3,0,0,1,0,0,9,1
157148,2013521304918,1,3,2,1,5,3,0,0,1,0,0,9,1
157178,2013521304998,1,1,1,1,7,3,0,0,0,0,0,9,1
157179,2013521304998,2,2,1,1,9,3,0,0,0,0,0,9,1
157180,2013521304998,3,3,1,1,6,3,0,0,0,0,0,9,1
157181,2013521304998,3,4,2,1,4,3,0,0,1,0,0,9,1
157206,2013521305059,1,1,1,1,10,1,0,0,0,0,0,5,1
157230,2013521305158,1,1,1,2,5,3,0,0,0,0,0,9,1
157231,2013521305158,1,2,2,2,4,3,0,0,1,0,0,9,1
157263,2013521305285,4,1,1,1,9,3,0,0,0,0,0,9,1
157264,2013521305285,4,3,2,2,9,2,0,0,2,0,0,9,1
157265,2013521305285,5,2,1,2,10,3,0,0,0,0,0,9,1
157280,2013521305351,1,1,1,2,4,3,0,0,0,0,0,9,3
157310,2013521305416,1,1,2,2,10,3,0,0,0,0,0,5,3
157320,2013521305478,1,1,2,2,7,3,0,0,1,0,0,9,1
157324,2013521305486,2,1,1,1,8,3,0,0,0,0,0,9,1
157325,2013521305486,2,2,2,2,7,3,0,0,1,0,0,9,1
157332,2013521305499,1,1,1,2,5,3,0,0,0,0,0,9,1
157336,2013521305547,1,1,1,2,5,3,0,0,0,0,0,9,1
157337,2013521305547,1,2,2,2,5,3,0,0,1,0,0,9,1
157348,2013521305571,1,2,2,1,7,3,0,0,1,0,0,9,1
157349,2013521305571,1,3,2,1,2,3,0,0,2,0,0,9,1
157350,2013521305571,3,1,1,2,7,3,0,0,0,0,0,9,1
157351,2013521305575,1,2,2,2,5,3,0,0,1,0,0,9,2
157352,2013521305575,2,1,1,2,6,3,0,0,0,0,0,9,-1
157357,2013521305590,2,1,1,2,8,3,0,0,0,0,0,9,1
157399,2013521305707,1,1,1,1,5,3,0,0,0,0,0,9,1
157400,2013521305707,2,2,1,1,8,3,0,0,0,0,0,9,1
157423,2013521305771,2,1,1,1,6,3,0,0,0,0,0,9,1
157473,2013521305911,2,1,1,2,9,3,0,0,0,0,0,9,1
157474,2013521305911,2,2,2,2,6,3,0,0,1,0,0,9,1
157475,2013521305913,2,1,1,1,7,3,0,0,0,0,0,5,1
157477,2013521305919,4,1,1,2,9,3,0,0,0,0,0,9,1
157478,2013521305919,4,2,2,1,8,3,0,0,1,0,0,9,1
157520,2013521306050,1,1,1,1,10,3,0,0,0,0,0,9,1
157542,2013521306098,1,1,1,1,9,3,0,0,0,0,0,5,1
157543,2013521306098,1,2,2,2,9,3,0,0,2,0,0,5,1
157559,2013521306139,1,1,1,1,9,3,0,0,0,0,0,9,1
157560,2013521306142,2,1,1,1,6,3,0,0,0,0,0,9,2
157564,2013521306146,2,1,1,2,6,3,0,0,0,0,0,9,1
157583,2013521306220,1,1,1,1,4,3,0,0,0,0,0,9,1
157598,2013521306256,2,1,1,2,11,3,0,0,0,0,0,9,2
157666,2013521306547,1,1,2,1,9,3,0,0,1,0,0,9,-1
157675,2013521306576,2,1,2,1,6,3,0,0,2,0,0,19,1
157676,2013521306576,2,2,2,1,5,3,0,0,0,0,0,19,1
157690,2013521306609,1,1,1,1,6,3,0,0,0,0,0,9,1
157701,2013521306643,2,2,1,1,9,3,0,0,0,0,0,9,1
157702,2013521306643,2,3,2,2,10,3,0,0,1,0,0,9,1
157703,2013521306643,2,4,2,1,10,3,0,0,2,0,0,9,-1
157704,2013521306643,3,1,1,1,4,3,0,0,0,0,0,9,1
157721,2013521306751,1,1,1,1,7,3,0,0,0,0,0,9,3
157722,2013521306751,2,2,1,1,8,3,0,0,0,0,0,9,1
157723,2013521306751,3,3,1,1,8,3,0,0,0,0,0,9,2
157732,2013521306781,1,1,1,1,6,3,0,0,0,0,0,9,3
157759,2013521306894,1,1,1,1,6,2,0,0,0,0,0,21,1
157799,2013521307021,2,1,1,1,11,3,0,0,0,0,0,9,1
157802,2013521307024,1,1,1,1,8,3,0,0,0,0,0,9,1
157803,2013521307024,2,2,1,1,8,3,0,0,0,0,0,9,1
157804,2013521307024,3,3,2,2,4,2,0,0,2,0,0,9,1
157805,2013521307024,3,4,2,2,5,3,0,0,1,0,0,9,1
157806,2013521307024,3,5,2,1,4,3,0,0,2,0,0,9,1
157867,2013521307235,3,1,1,2,7,3,0,0,0,0,0,9,1
157869,2013521307246,2,1,3,1,7,3,9,9,0,0,0,0,1
157899,2013521307425,2,1,1,1,9,3,0,0,0,0,0,9,1
157900,2013521307425,2,2,2,2,9,3,0,0,1,0,0,9,1
157910,2013521307509,3,1,1,1,8,3,0,0,0,0,0,9,1
157918,2013521307544,2,1,2,2,7,3,0,0,1,0,0,9,3
157919,2013521307544,2,2,2,2,2,3,0,0,2,0,0,9,3
157951,2013521307681,1,1,1,2,7,3,0,0,0,0,0,9,-1
157952,2013521307681,2,2,1,1,10,3,0,0,0,0,0,9,1
157954,2013521307688,1,1,1,1,8,3,0,0,0,0,0,9,1
157959,2013521307701,1,1,2,2,3,3,0,0,1,0,0,9,1
157982,2013521307856,1,1,1,1,7,3,0,0,0,0,0,9,1
157994,2013521307887,1,1,1,1,5,2,0,0,0,0,0,9,-1
157999,2013521307899,1,1,2,1,7,3,0,0,2,0,0,9,1
158000,2013521307899,1,2,2,1,6,3,0,0,1,0,0,9,1
158006,2013521307913,1,1,1,1,9,3,0,0,0,0,0,9,3
158007,2013521307913,2,2,1,1,7,3,0,0,0,0,0,9,1
158008,2013521307913,3,3,1,1,10,3,0,0,0,0,0,9,3
158043,2013521308031,1,1,1,2,7,3,0,0,0,0,0,9,1
158044,2013521308031,5,2,1,1,6,3,0,0,0,0,0,9,1
158045,2013521308031,5,3,2,1,5,3,0,0,1,0,0,9,1
158059,2013521308051,2,1,1,1,6,3,0,0,0,0,0,9,3
158074,2013521308111,2,1,1,2,8,3,0,0,0,0,0,9,1
158078,2013521308123,2,1,1,2,5,3,0,0,0,0,0,9,1
158096,2013521308221,2,1,1,1,9,3,0,0,0,0,0,9,-1
158097,2013521308221,2,3,2,2,8,3,0,0,1,0,0,9,-1
158098,2013521308221,3,2,1,1,9,3,0,0,0,0,0,9,3
158101,2013521308229,1,1,1,2,6,3,0,0,0,0,0,9,2
158102,2013521308229,2,2,1,2,4,3,0,0,0,0,0,9,3
158103,2013521308229,3,3,1,2,7,3,0,0,0,0,0,9,2
158116,2013521308318,2,1,1,1,11,3,0,0,0,0,0,9,3
158117,2013521308318,2,2,2,2,11,3,0,0,1,0,0,9,3
158204,2013521308621,3,1,2,2,3,3,0,0,1,0,0,9,3
158205,2013521308621,3,2,2,2,4,3,0,0,2,0,0,9,3
158228,2013521308675,2,1,1,1,9,3,0,0,0,0,0,9,1
158245,2013521308720,1,1,1,2,5,3,0,0,0,0,0,9,3
158246,2013521308720,1,2,2,2,5,3,0,0,1,0,0,9,3
158282,2013521400048,1,1,1,1,7,3,0,0,0,0,0,9,1
158283,2013521400048,2,2,1,1,7,3,0,0,0,0,0,9,1
158301,2013521400109,1,1,1,1,10,3,0,0,0,0,0,9,1
158302,2013521400109,2,2,1,1,7,1,0,0,0,0,0,19,3
158328,2013521400166,1,1,2,1,6,3,0,0,1,0,0,9,1
158355,2013521400307,1,1,1,1,9,3,0,0,0,0,0,9,2
158367,2013521400343,1,1,1,2,9,3,0,0,0,0,0,9,3
158404,2013521400793,1,1,2,2,5,3,0,0,1,0,0,9,1
158422,2013521400872,2,2,2,1,7,3,0,0,2,0,0,9,1
158434,2013521401004,1,1,1,1,7,3,0,0,0,0,0,9,1
158435,2013521401004,2,2,2,2,7,3,0,0,1,0,0,9,1
158436,2013521401004,2,3,1,2,7,3,0,0,0,0,0,9,1
158485,2013530207620,1,1,2,2,4,3,0,0,0,0,0,5,3
158486,2013530207620,1,2,1,1,4,2,0,0,0,0,0,5,1
158508,2013530207636,1,1,2,2,6,3,0,0,1,0,0,9,1
158509,2013530207636,1,2,1,1,6,3,0,0,0,0,0,9,1
158531,2013530207653,1,1,1,1,8,3,0,0,0,0,0,9,1
158572,2013530207683,2,1,1,2,7,3,0,0,0,0,0,9,1
158617,2013530207720,1,1,1,1,7,3,0,0,0,0,0,9,1
158661,2013530207755,3,2,1,2,8,3,0,0,0,0,0,9,1
158662,2013530207755,4,1,1,2,6,3,0,0,0,0,0,9,1
158663,2013530207756,1,1,2,2,9,3,0,0,1,0,0,9,1
158664,2013530207756,1,2,1,1,9,3,0,0,0,0,0,9,1
158751,2013530207821,2,2,1,1,9,3,0,0,0,0,0,9,1
158752,2013530207821,3,1,1,2,9,3,0,0,0,0,0,9,3
158785,2013530207845,1,1,2,2,8,3,0,0,1,0,0,9,1
158786,2013530207845,1,2,1,1,8,3,0,0,0,0,0,9,1
158821,2013530207871,1,1,1,1,7,3,0,0,0,0,0,9,1
158822,2013530207872,2,1,1,1,6,3,0,0,0,0,0,9,1
158848,2013530207898,1,1,2,2,10,3,0,0,0,0,0,90,1
158859,2013530207907,1,1,2,2,9,3,0,0,0,0,0,19,3
158860,2013530207907,1,2,2,1,8,3,0,0,0,0,0,19,1
158861,2013530207907,1,3,1,1,8,3,0,0,0,0,0,19,3
158911,2013530207945,1,1,1,1,9,3,0,0,0,0,0,9,1
158914,2013530207947,1,1,2,2,8,3,0,0,1,0,0,9,1
158926,2013530207955,1,1,2,1,5,3,0,0,1,0,0,9,2
158934,2013530207962,2,1,1,2,10,3,0,0,0,0,0,9,3
158997,2013530208012,2,1,1,2,9,2,0,0,0,0,0,9,3
159073,2013530208070,1,1,1,1,5,2,0,0,0,0,0,9,1
159193,2013530208163,1,1,1,1,5,3,0,0,0,0,0,19,1
159300,2013530208252,1,1,1,1,6,3,0,0,0,0,0,9,1
159306,2013530208256,1,1,1,1,4,3,0,0,0,0,0,9,3
159367,2013530208302,1,1,1,1,6,2,0,0,0,0,0,5,3
159387,2013530208319,1,1,1,2,8,3,0,0,0,0,0,9,1
159389,2013530208321,1,1,1,1,6,1,0,0,0,0,0,9,1
159423,2013530208345,1,2,1,1,7,3,0,0,0,0,0,9,3
159424,2013530208345,2,1,2,1,7,2,0,0,1,0,0,9,1
159428,2013530208348,1,2,1,1,8,3,0,0,0,0,0,9,1
