,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
146476,2011440460013,2,1,2,2,9,2,0,0,1,0,0,9,1
146477,2011440460013,2,2,1,1,9,3,0,0,0,0,0,9,1
146478,2011440460194,2,1,2,2,8,3,0,0,1,0,0,9,1
146496,2011440461945,2,1,1,1,5,3,0,0,0,0,0,9,1
146500,2011440462047,3,1,1,2,7,3,0,0,0,0,0,9,1
146511,2011440463099,1,1,1,1,5,2,0,0,0,0,0,9,1
146528,2011440464197,1,1,1,1,5,3,0,0,0,0,0,9,1
146529,2011440464197,2,2,1,1,9,3,0,0,0,0,0,9,1
146530,2011440464261,2,1,2,2,4,3,0,0,1,0,0,9,1
146548,2011440465088,2,1,1,1,7,3,0,0,0,0,0,9,1
146598,2011440469028,1,1,1,1,8,3,0,0,0,0,0,9,2
146599,2011440469028,2,2,1,2,5,3,0,0,0,0,0,9,1
146600,2011440469028,2,3,2,2,5,3,0,0,1,0,0,9,1
146601,2011440469028,2,4,2,2,6,3,0,0,2,0,0,9,1
146627,2011440471487,1,1,1,1,4,3,0,0,0,0,0,19,3
146638,2011440472315,2,1,2,2,6,3,0,0,1,0,0,9,1
146647,2011440473012,1,1,1,1,5,3,0,0,0,0,0,9,1
146648,2011440473012,2,2,1,2,5,3,0,0,0,0,0,9,3
146668,2011440473910,2,1,1,1,5,3,0,0,0,0,0,9,1
146675,2011440474410,1,1,1,1,8,3,0,0,0,0,0,8,1
146686,2011440475324,2,1,1,1,7,3,0,0,0,0,0,9,2
146701,2011440477226,2,1,1,1,9,3,0,0,0,0,0,9,1
146702,2011440477226,2,2,2,1,6,3,0,0,1,0,0,9,1
146746,2011440481303,1,1,1,2,8,2,0,0,0,0,0,9,1
146765,2011440483762,1,1,1,1,8,3,0,0,0,0,0,9,1
146773,2011440484370,1,1,1,2,7,3,0,0,0,0,0,9,1
146812,2011440486995,1,1,1,2,6,2,0,0,0,0,0,9,1
146818,2011440487297,2,1,1,1,8,3,0,0,0,0,0,4,2
146845,2011440488766,2,1,1,1,7,3,0,0,0,0,0,9,1
146846,2011440488766,3,2,1,1,7,3,0,0,0,0,0,9,1
146875,2011440492101,1,1,1,2,5,3,0,0,0,0,0,9,1
146882,2011440492888,3,1,1,2,9,3,0,0,0,0,0,9,1
146940,2011440497576,2,1,1,1,8,3,0,0,0,0,0,5,1
146952,2011440498976,2,1,1,2,5,3,0,0,0,0,0,9,1
146976,2011440501695,2,1,2,2,6,3,0,0,1,0,0,9,1
147003,2011440503606,2,1,1,2,6,3,0,0,0,0,0,9,1
147026,2011440504701,1,1,1,2,5,3,0,0,0,0,0,9,1
147064,2011440505993,1,1,1,2,8,3,0,0,0,0,0,9,1
147065,2011440505993,1,2,2,2,8,3,0,0,1,0,0,9,1
147066,2011440505993,2,3,1,2,7,2,0,0,0,0,0,9,3
147067,2011440505993,2,4,2,1,2,3,0,0,2,0,0,9,3
147069,2011440506004,1,1,1,1,4,3,0,0,0,0,0,9,1
147070,2011440506090,1,1,1,2,5,3,0,0,0,0,0,9,1
147121,2011440509459,1,1,1,2,6,3,0,0,0,0,0,9,3
147122,2011440509522,1,1,1,1,6,3,0,0,0,0,0,9,1
147133,2011440511331,3,1,1,1,7,3,0,0,0,0,0,9,1
147134,2011440511331,3,2,2,2,2,3,0,0,1,0,0,9,1
147135,2011440511331,4,3,1,2,5,3,0,0,0,0,0,9,1
147174,2011440514459,1,1,1,1,4,3,0,0,0,0,0,9,1
147200,2011440516207,2,1,1,2,7,3,0,0,0,0,0,9,1
147215,2011440517528,4,1,1,1,7,3,0,0,0,0,0,9,2
147227,2011440518255,2,1,1,1,8,3,0,0,0,0,0,19,1
147230,2011440518411,1,1,1,1,8,3,0,0,0,0,0,9,3
147276,2011440522193,1,1,1,2,5,3,0,0,0,0,0,9,1
147288,2011440522511,1,1,1,1,4,3,0,0,0,0,0,9,1
147289,2011440522536,1,1,1,1,5,3,0,0,0,0,0,9,1
147295,2011440522738,2,2,1,2,6,3,0,0,0,0,0,9,1
147296,2011440522738,9,1,2,2,6,3,0,0,1,0,0,9,1
147348,2011440525367,1,1,1,2,5,2,0,0,0,0,0,9,2
147366,2011440526355,1,1,1,1,5,3,0,0,0,0,0,9,1
147375,2011440526861,1,1,2,2,10,2,0,0,1,0,0,9,1
147376,2011440526861,3,2,1,1,5,3,0,0,0,0,0,9,1
147453,2011440531514,1,1,1,1,8,2,0,0,0,0,0,9,2
147459,2011440532458,1,1,1,2,7,3,0,0,0,0,0,9,1
147493,2011440534969,1,1,1,2,5,3,0,0,0,0,0,9,1
147591,201145EL58286,2,1,1,1,5,3,0,0,0,0,0,9,1
147596,201145EL58531,2,1,1,2,7,2,0,0,0,0,0,9,1
147599,201145EL58620,2,1,1,2,9,3,0,0,0,0,0,9,1
147600,201145EL58620,3,2,1,2,7,3,0,0,0,0,0,9,1
147609,201145EL58869,1,3,2,2,3,3,0,0,2,0,0,9,1
147610,201145EL58869,1,4,2,2,7,3,0,0,1,0,0,9,1
147611,201145EL58869,2,2,2,2,6,3,0,0,1,0,0,9,1
147612,201145EL58869,3,1,1,1,7,3,0,0,0,0,0,9,1
147630,201145EL59315,1,1,1,2,6,3,0,0,0,0,0,9,1
147633,201145EL59383,2,1,1,1,8,3,0,0,0,0,0,9,2
147634,201145EL59391,1,1,1,2,6,3,0,0,0,0,0,9,1
147635,201145EL59391,2,2,1,2,5,3,0,0,0,0,0,9,1
147636,201145EL59391,2,3,2,2,5,3,0,0,2,0,0,9,2
147637,201145EL59391,2,4,2,2,5,3,0,0,1,0,0,9,1
147650,201145EL59557,1,1,1,1,7,3,0,0,0,0,0,9,-1
147668,201145EL60217,3,1,1,2,5,3,0,0,0,0,0,9,1
147669,201145EL60217,4,3,2,1,6,3,0,0,2,0,0,9,1
147670,201145EL60217,4,4,2,1,7,3,0,0,1,0,0,9,2
147671,201145EL60217,4,5,2,1,8,3,0,0,2,0,0,9,1
147672,201145EL60217,4,6,2,1,7,3,0,0,2,0,0,9,1
147673,201145EL60217,5,2,1,2,6,3,0,0,0,0,0,9,1
147703,201145EL60956,4,1,1,1,9,3,0,0,0,0,0,5,1
147731,201145EL61577,2,1,1,2,5,3,0,0,0,0,0,9,1
147732,201145EL61577,4,2,2,2,4,3,0,0,2,0,0,9,1
147770,201145EL62257,1,1,1,2,5,3,0,0,0,0,0,9,1
147811,201145EL63253,2,1,1,1,6,3,0,0,0,0,0,9,1
147812,201145EL63253,2,4,2,2,7,3,0,0,2,0,0,9,-1
147813,201145EL63253,3,2,1,1,7,3,0,0,0,0,0,9,1
147814,201145EL63253,3,3,2,2,5,3,0,0,1,0,0,9,1
147827,201145EL63748,1,1,1,2,6,3,0,0,0,0,0,9,1
147846,201145EL64147,2,1,1,2,9,3,0,0,0,0,0,9,3
147847,201145EL64147,2,2,2,1,-1,3,0,0,1,0,0,9,3
147855,201145EL64388,3,1,1,2,5,3,0,0,0,0,0,9,2
147865,201145EL64527,2,1,1,1,9,3,0,0,0,0,0,9,1
147866,201145EL64527,2,2,2,2,9,3,0,0,1,0,0,9,-1
147917,201145EL65388,2,1,1,2,5,3,0,0,0,0,0,9,1
147918,201145EL65388,2,2,2,2,4,3,0,0,1,0,0,9,1
147931,201145EL65682,1,1,1,1,7,3,0,0,0,0,0,9,1
147939,201145EL65867,2,1,1,1,9,3,0,0,0,0,0,9,2
147973,201145EL66588,2,1,1,1,5,3,0,0,0,0,0,9,2
148013,201145EL67276,2,1,1,1,5,3,0,0,0,0,0,9,3
148014,201145EL67276,2,4,2,2,5,3,0,0,1,0,0,9,1
148015,201145EL67276,3,2,1,2,4,3,0,0,0,0,0,9,1
148016,201145EL67276,3,5,2,2,5,3,0,0,1,0,0,9,3
148017,201145EL67276,4,3,1,1,6,3,0,0,0,0,0,9,-1
148018,201145EL67276,4,6,2,2,5,3,0,0,1,0,0,9,1
148050,201145EP58642,1,2,2,2,6,3,0,0,1,0,0,9,-1
148051,201145EP58642,3,1,1,2,5,3,0,0,0,0,0,9,1
148162,201145EP63111,1,1,1,1,5,3,0,0,0,0,0,9,1
148163,201145EP63111,2,2,1,2,6,3,0,0,0,0,0,9,3
148183,201145EP63702,2,1,1,2,7,3,0,0,0,0,0,9,1
148184,201145EP63702,2,2,2,2,8,3,0,0,1,0,0,9,1
148212,201145EP64703,1,1,1,2,10,2,0,0,0,0,0,9,1
148229,201145EP65424,1,1,1,2,6,3,0,0,0,0,0,9,1
148230,201145EP65424,1,2,2,2,9,3,0,0,2,0,0,9,1
148312,201145GU57762,1,1,1,2,4,3,0,0,0,0,0,9,1
148313,201145GU57762,2,2,1,1,6,3,0,0,0,0,0,9,1
148365,201145GU58360,1,1,1,2,7,3,0,0,0,0,0,9,1
148391,201145GU58669,3,1,1,1,5,3,0,0,0,0,0,21,1
148459,201145GU59626,1,1,1,1,8,3,0,0,0,0,0,9,1
148544,201145GU60911,2,1,1,1,9,2,0,0,0,0,0,9,-1
148579,201145GU61314,1,1,1,2,5,3,0,0,0,0,0,9,1
148659,201145GU62235,2,1,1,1,8,3,0,0,0,0,0,9,2
148687,201145GU62647,1,1,1,1,4,3,0,0,0,0,0,5,1
148704,201145GU62800,2,1,1,1,5,3,0,0,0,0,0,9,-1
148705,201145GU62800,2,2,2,2,-1,3,0,0,1,0,0,9,1
148730,201145GU62959,1,1,1,2,10,3,0,0,0,0,0,9,1
148731,201145GU62959,3,2,2,2,7,3,0,0,2,0,0,9,1
148792,201145GU63469,2,1,1,2,7,3,0,0,0,0,0,9,1
148793,201145GU63469,2,2,2,2,5,3,0,0,2,0,0,9,1
148794,201145GU63469,2,3,2,1,1,3,0,0,2,0,0,9,1
148802,201145GU63605,2,1,1,2,7,3,0,0,0,0,0,9,1
148813,201145GU63763,2,1,1,1,6,3,0,0,0,0,0,9,1
148814,201145GU63763,2,2,2,1,5,3,0,0,2,0,0,9,1
148815,201145GU63763,2,3,2,1,6,3,0,0,1,0,0,9,1
148816,201145GU63778,2,1,1,2,7,3,0,0,0,0,0,9,1
148817,201145GU63778,2,4,2,2,8,3,0,0,1,0,0,9,1
148818,201145GU63778,3,2,1,1,5,3,0,0,0,0,0,9,1
148819,201145GU63778,4,3,2,2,5,3,0,0,1,0,0,9,3
148846,201145GU63943,2,4,2,2,7,3,0,0,2,0,0,9,1
148847,201145GU63943,2,5,2,1,8,3,0,0,1,0,0,9,1
148848,201145GU63943,3,1,1,1,7,3,0,0,0,0,0,9,1
148849,201145GU63943,4,2,1,1,9,3,0,0,0,0,0,9,1
148850,201145GU63943,4,6,2,1,3,3,0,0,2,0,0,9,1
148851,201145GU63943,5,3,1,1,6,3,0,0,0,0,0,9,1
148864,201145GU64016,2,1,1,1,6,3,0,0,0,0,0,9,1
148865,201145GU64016,2,2,2,2,6,3,0,0,1,0,0,9,1
148866,201145GU64016,2,3,2,2,6,3,0,0,2,0,0,9,1
148867,201145GU64016,2,4,2,1,1,3,0,0,2,0,0,9,1
148882,201145GU64280,1,1,1,2,6,3,0,0,0,0,0,9,-1
148938,201145GU64995,2,1,1,2,5,3,0,0,0,0,0,9,1
148939,201145GU64995,2,2,2,2,6,3,0,0,1,0,0,9,1
148954,201145GU65070,1,1,1,1,8,3,0,0,0,0,0,9,1
148955,201145GU65070,2,2,1,1,7,3,0,0,0,0,0,9,1
148956,201145GU65070,3,3,1,1,7,3,0,0,0,0,0,9,1
148966,201145GU65137,1,1,1,2,8,3,0,0,0,0,0,19,1
148967,201145GU65137,2,2,1,2,7,3,0,0,0,0,0,9,1
149000,201145GU65481,2,1,1,1,8,3,0,0,0,0,0,9,2
149001,201145GU65481,3,2,1,1,7,3,0,0,0,0,0,9,1
149058,201145GU66110,1,1,1,1,5,3,0,0,0,0,0,19,1
149059,201145GU66110,2,2,1,1,7,3,0,0,0,0,0,9,1
149060,201145GU66110,3,3,1,1,7,3,0,0,0,0,0,19,1
149061,201145GU66110,4,4,1,1,7,3,0,0,0,0,0,9,1
149062,201145GU66110,5,5,1,1,7,3,0,0,0,0,0,19,1
149079,201145GU66329,1,1,2,1,7,3,0,0,1,0,0,9,1
149142,201145MO57280,2,1,1,2,6,3,0,0,0,0,0,9,3
149143,201145MO57318,1,1,1,1,6,3,0,0,0,0,0,9,1
149144,201145MO57318,2,2,1,1,6,3,0,0,0,0,0,9,1
149157,201145MO57535,1,1,1,1,5,3,0,0,0,0,0,9,1
149160,201145MO57736,1,1,1,2,6,3,0,0,0,0,0,9,1
149161,201145MO57736,2,2,1,2,8,3,0,0,0,0,0,9,1
149168,201145MO57841,2,1,1,1,8,3,0,0,0,0,0,5,1
149183,201145MO58275,2,1,1,2,6,3,0,0,0,0,0,9,1
149235,201145MO59732,1,1,1,2,5,3,0,0,0,0,0,9,1
149252,201145MO60067,1,1,1,2,6,3,0,0,0,0,0,9,-1
149253,201145MO60067,2,2,1,2,8,3,0,0,0,0,0,9,3
149254,201145MO60067,3,3,2,2,7,3,0,0,1,0,0,9,3
149255,201145MO60067,3,4,2,1,2,3,0,0,2,0,0,9,3
149260,201145MO60188,2,1,1,1,9,3,0,0,0,0,0,9,1
149263,201145MO60279,2,1,1,2,7,3,0,0,0,0,0,9,1
149264,201145MO60279,3,2,1,2,4,3,0,0,0,0,0,9,2
149265,201145MO60279,4,3,1,1,7,3,0,0,0,0,0,9,1
149269,201145MO60355,4,1,1,1,9,3,0,0,0,0,0,5,1
149270,201145MO60355,4,2,2,2,9,2,0,0,0,0,0,5,1
149300,201145MO61239,1,1,1,2,5,3,0,0,0,0,0,9,-1
149301,201145MO61239,1,2,2,2,7,3,0,0,2,0,0,9,2
149320,201145MO61507,1,2,2,2,4,3,0,0,1,0,0,9,1
149321,201145MO61507,2,1,1,1,6,2,0,0,0,0,0,21,-1
149323,201145MO61590,1,1,1,1,7,3,0,0,0,0,0,9,1
149327,201145MO61683,1,1,1,1,4,3,0,0,0,0,0,9,3
149328,201145MO61683,2,2,2,2,9,3,0,0,1,0,0,9,-1
149335,201145MO61727,1,1,2,1,4,3,0,0,2,0,0,9,1
149336,201145MO61727,1,2,2,2,4,3,0,0,2,0,0,9,1
149345,201145MO61883,1,1,1,1,8,3,0,0,0,0,0,9,1
149346,201145MO61883,2,2,1,1,11,3,0,0,0,0,0,9,3
149348,201145MO61971,2,1,1,1,5,3,0,0,0,0,0,5,1
149350,201145MO62063,1,3,2,2,8,3,0,0,2,0,0,9,1
149351,201145MO62063,3,1,1,2,8,2,0,0,0,0,0,9,1
149352,201145MO62063,3,2,2,2,7,3,0,0,1,0,0,9,1
149359,201145MO62254,1,1,1,1,7,3,0,0,0,0,0,9,-1
149366,201145MO62439,1,1,1,1,5,1,0,0,0,0,0,9,1
149380,201145MO62754,1,1,1,2,7,3,0,0,0,0,0,9,1
149414,201145MO63531,1,2,2,1,7,2,0,0,1,0,0,9,1
149415,201145MO63531,2,1,1,1,9,3,0,0,0,0,0,19,1
149429,201145MO63623,2,1,1,1,7,3,0,0,0,0,0,9,1
149430,201145MO63623,2,2,2,2,3,3,0,0,1,0,0,9,-1
149443,201145MO64011,2,1,1,1,7,3,0,0,0,0,0,9,1
149457,201145MO64293,2,1,2,1,2,3,0,0,2,0,0,9,1
149483,201145MO64862,2,1,1,1,6,3,0,0,0,0,0,19,1
149496,201145MO65105,2,1,1,1,5,3,0,0,0,0,0,9,1
149497,201145MO65105,2,2,2,2,4,3,0,0,1,0,0,9,1
149503,201145MO65133,2,1,1,1,8,3,0,0,0,0,0,9,1
149504,201145MO65133,2,2,2,2,8,3,0,0,1,0,0,9,-1
149510,201145MO65475,2,1,1,1,6,3,0,0,0,0,0,19,1
149511,201145MO65475,6,2,1,1,6,3,0,0,0,0,0,9,1
149512,201145MO65475,6,7,2,1,6,3,0,0,1,0,0,9,1
149513,201145MO65475,6,8,2,2,4,3,0,0,1,0,0,9,1
149514,201145MO65475,6,9,2,2,5,3,0,0,1,0,0,9,1
149515,201145MO65475,6,10,2,2,5,3,0,0,1,0,0,9,1
149516,201145MO65475,7,3,1,2,7,3,0,0,0,0,0,9,1
149517,201145MO65475,8,4,1,2,5,3,0,0,0,0,0,9,1
149518,201145MO65475,9,5,1,1,6,3,0,0,0,0,0,9,1
149519,201145MO65475,10,6,1,1,9,3,0,0,0,0,0,9,1
149553,201145MO66143,2,1,1,2,8,3,0,0,0,0,0,9,-1
149590,201145MO67002,2,1,1,2,6,3,0,0,0,0,0,9,1
149600,201145RE57308,2,1,1,1,5,3,0,0,0,0,0,9,1
149601,201145RE57308,4,2,1,1,8,3,0,0,0,0,0,9,1
149602,201145RE57308,5,3,1,1,9,3,0,0,0,0,0,9,1
149603,201145RE57308,6,4,1,1,7,3,0,0,0,0,0,9,1
149604,201145RE57308,7,5,1,1,6,3,0,0,0,0,0,5,3
149605,201145RE57308,8,6,1,1,5,3,0,0,0,0,0,9,3
149608,201145RE57369,1,1,1,2,7,3,0,0,0,0,0,9,3
149610,201145RE57442,1,1,1,1,6,2,0,0,0,0,0,5,1
149611,201145RE57451,2,1,1,1,10,2,0,0,0,0,0,19,-1
149624,201145RE57685,1,1,1,1,8,3,0,0,0,0,0,5,2
149625,201145RE57690,2,1,1,2,6,3,0,0,0,0,0,9,1
149630,201145RE57728,2,1,1,1,7,3,0,0,0,0,0,9,1
149631,201145RE57728,2,2,2,2,9,3,0,0,1,0,0,9,1
149634,201145RE57775,1,1,1,1,10,3,0,0,0,0,0,9,1
149635,201145RE57775,1,2,2,2,9,3,0,0,1,0,0,9,1
149638,201145RE57845,2,1,1,2,6,3,0,0,0,0,0,9,1
149649,201145RE58106,1,1,1,2,6,3,0,0,0,0,0,20,1
149650,201145RE58106,2,2,1,1,5,3,0,0,0,0,0,9,1
149673,201145RE58464,2,1,1,1,8,3,0,0,0,0,0,9,3
149674,201145RE58466,1,1,1,1,7,3,0,0,0,0,0,9,1
149678,201145RE58535,1,1,1,1,7,3,0,0,0,0,0,9,-1
149688,201145RE58850,1,1,2,1,3,3,0,0,1,0,0,9,1
149692,201145RE58905,2,1,1,2,8,3,0,0,0,0,0,9,1
149693,201145RE58905,2,2,2,2,4,3,0,0,1,0,0,9,1
149699,201145RE59021,1,1,1,2,10,3,0,0,0,0,0,9,1
149706,201145RE59050,2,1,1,1,6,3,0,0,0,0,0,5,1
149710,201145RE59074,2,1,1,2,5,3,0,0,0,0,0,9,1
149711,201145RE59074,3,2,1,2,6,3,0,0,0,0,0,9,1
149712,201145RE59074,4,3,1,2,5,3,0,0,0,0,0,9,1
149718,201145RE59217,1,1,1,2,5,3,0,0,0,0,0,9,1
149719,201145RE59217,2,2,1,2,6,3,0,0,0,0,0,9,1
149736,201145RE59458,2,1,1,1,6,3,0,0,0,0,0,9,2
149737,201145RE59458,2,2,2,2,-1,3,0,0,1,0,0,9,-1
149763,201145RE59777,2,1,1,1,5,3,0,0,0,0,0,9,1
149764,201145RE59807,2,1,1,1,4,3,0,0,0,0,0,4,1
149767,201145RE59883,1,1,1,2,9,3,0,0,0,0,0,9,1
149782,201145RE60053,1,1,1,1,7,3,0,0,0,0,0,90,1
149788,201145RE60171,1,1,1,2,9,3,0,0,0,0,0,9,3
149789,201145RE60184,2,1,1,2,7,3,0,0,0,0,0,9,3
149793,201145RE60235,1,1,1,2,9,3,0,0,0,0,0,9,2
149797,201145RE60300,1,1,1,1,11,3,0,0,0,0,0,9,1
149798,201145RE60300,1,2,2,2,11,3,0,0,1,0,0,9,1
149825,201145RE60623,1,1,1,1,6,3,0,0,0,0,0,9,1
149826,201145RE60623,1,2,2,1,9,3,0,0,1,0,0,9,2
149838,201145RE60768,1,1,1,1,5,3,0,0,0,0,0,9,1
149865,201145RE61103,2,1,1,2,4,3,0,0,0,0,0,9,1
149890,201145RE61278,1,5,2,2,7,3,0,0,1,0,0,9,1
149891,201145RE61278,2,1,1,2,5,3,0,0,0,0,0,9,3
149892,201145RE61278,2,2,2,1,6,3,0,0,1,0,0,9,3
149893,201145RE61278,2,3,2,1,5,3,0,0,2,0,0,9,1
149894,201145RE61278,2,4,2,2,5,3,0,0,2,0,0,9,2
149923,201145RE61614,1,1,1,2,9,3,0,0,0,0,0,9,1
149924,201145RE61614,1,2,2,2,5,3,0,0,1,0,0,9,1
149927,201145RE61709,2,1,1,2,8,3,0,0,0,0,0,9,3
149928,201145RE61709,2,4,2,2,4,3,0,0,2,0,0,9,3
149929,201145RE61709,3,2,1,1,4,3,0,0,0,0,0,9,3
149930,201145RE61709,4,3,1,1,5,3,0,0,0,0,0,9,3
149937,201145RE61801,1,1,1,1,7,3,0,0,0,0,0,9,1
149939,201145RE61891,1,1,1,1,6,3,0,0,0,0,0,9,1
149946,201145RE61989,1,1,1,1,6,3,0,0,0,0,0,9,1
149950,201145RE62108,2,1,1,2,5,3,0,0,0,0,0,9,1
149951,201145RE62108,2,2,2,2,4,3,0,0,2,0,0,9,1
149952,201145RE62108,2,3,2,1,5,3,0,0,2,0,0,9,1
149958,201145RE62230,1,1,1,1,6,3,0,0,0,0,0,9,1
149959,201145RE62230,1,3,2,2,6,3,0,0,1,0,0,9,-1
149960,201145RE62230,2,2,1,1,8,3,0,0,0,0,0,9,1
149967,201145RE62334,1,1,1,1,7,3,0,0,0,0,0,9,2
149979,201145RE62738,1,1,1,1,8,3,0,0,0,0,0,21,-1
149980,201145RE62738,2,2,1,1,7,3,0,0,0,0,0,9,1
149983,201145RE62765,2,1,1,2,8,3,0,0,0,0,0,9,1
149989,201145RE63106,2,1,1,2,10,3,0,0,0,0,0,9,1
149990,201145RE63159,2,1,1,2,5,3,0,0,0,0,0,9,1
149991,201145RE63159,2,3,2,1,5,3,0,0,2,0,0,9,1
149992,201145RE63159,2,4,2,2,5,3,0,0,1,0,0,9,1
149993,201145RE63159,3,2,1,1,9,3,0,0,0,0,0,9,1
149996,201145RE63224,1,1,1,2,7,3,0,0,0,0,0,9,3
149997,201145RE63224,2,2,1,1,6,3,0,0,0,0,0,9,1
149999,201145RE63256,1,1,1,1,5,2,0,0,0,0,0,21,-1
150000,201145RE63256,2,2,1,2,6,2,0,0,0,0,0,9,2
150001,201145RE63256,2,4,2,1,5,2,0,0,1,0,0,9,1
150002,201145RE63256,3,3,1,1,-1,3,0,0,0,0,0,9,1
150015,201145RE63425,2,1,1,2,6,3,0,0,0,0,0,9,1
150016,201145RE63425,2,2,2,2,6,3,0,0,1,0,0,9,1
150035,201145RE63760,1,1,2,2,5,3,0,0,1,0,0,9,1
150038,201145RE63804,1,1,1,1,8,3,0,0,0,0,0,9,1
150052,201145RE63991,3,1,1,1,8,3,0,0,0,0,0,9,1
150053,201145RE63991,4,2,1,1,8,3,0,0,0,0,0,9,1
150054,201145RE63991,4,3,2,2,8,3,0,0,1,0,0,9,1
150056,201145RE64045,1,4,2,1,5,3,0,0,0,0,0,19,1
150057,201145RE64045,2,1,2,2,6,2,0,0,1,0,0,9,1
150058,201145RE64045,2,2,1,1,7,3,0,0,0,0,0,9,1
150059,201145RE64045,2,3,2,2,9,3,0,0,2,0,0,9,1
150063,201145RE64087,1,1,2,1,1,3,0,0,2,0,0,9,1
150064,201145RE64087,1,2,2,2,1,3,0,0,2,0,0,9,1
150077,201145RE64286,2,1,1,1,5,3,0,0,0,0,0,9,1
150083,201145RE64389,1,1,1,1,4,3,0,0,0,0,0,9,3
150084,201145RE64389,1,2,2,2,4,3,0,0,2,0,0,9,-1
150085,201145RE64389,1,3,2,1,4,3,0,0,1,0,0,9,-1
150086,201145RE64389,1,4,2,2,4,3,0,0,2,0,0,9,-1
150087,201145RE64395,2,1,1,1,6,3,0,0,0,0,0,9,1
150090,201145RE64415,1,1,1,2,5,3,0,0,0,0,0,9,1
150091,201145RE64415,3,2,1,1,6,3,0,0,0,0,0,9,3
150093,201145RE64463,1,1,1,1,4,3,0,0,0,0,0,5,1
150102,201145RE64555,2,1,1,1,6,3,0,0,0,0,0,9,1
150107,201145RE64606,1,1,1,2,5,3,0,0,0,0,0,9,1
150110,201145RE64660,2,1,1,1,5,3,0,0,0,0,0,19,1
150157,201145RE65313,1,1,1,2,8,3,0,0,0,0,0,9,1
150158,201145RE65313,1,2,2,2,5,3,0,0,2,0,0,9,1
150159,201145RE65313,1,3,2,1,6,3,0,0,1,0,0,9,1
150161,201145RE65352,1,1,1,1,5,3,0,0,0,0,0,9,1
150162,201145RE65352,2,2,1,2,4,3,0,0,0,0,0,9,2
150165,201145RE65487,2,1,1,2,8,3,0,0,0,0,0,9,1
150169,201145RE65522,1,1,1,2,8,3,0,0,0,0,0,9,1
150170,201145RE65522,2,2,1,1,8,3,0,0,0,0,0,19,1
150171,201145RE65522,4,3,1,2,6,3,0,0,0,0,0,9,-1
150172,201145RE65522,6,4,1,1,10,3,0,0,0,0,0,9,2
150173,201145RE65522,7,5,1,1,8,3,0,0,0,0,0,9,1
150174,201145RE65522,8,6,1,1,8,3,0,0,0,0,0,9,3
150175,201145RE65522,9,7,1,1,7,3,0,0,0,0,0,9,1
150176,201145RE65522,9,8,2,2,6,3,0,0,1,0,0,9,1
150192,201145RE65742,2,1,1,1,8,3,0,0,0,0,0,9,1
150194,201145RE65771,1,1,1,2,6,3,0,0,0,0,0,9,1
150203,201145RE66035,1,1,1,2,5,3,0,0,0,0,0,9,1
150211,201145RE66155,2,1,2,2,-1,3,0,0,1,0,0,9,-1
150212,201145RE66156,2,1,1,2,8,3,0,0,0,0,0,9,1
150213,201145RE66156,2,2,2,2,8,3,0,0,1,0,0,9,-1
150224,201145RE66328,1,1,1,1,6,3,0,0,0,0,0,19,1
150239,201145RE66441,1,1,1,2,7,3,0,0,0,0,0,9,2
150250,201145RE66742,1,1,1,2,5,3,0,0,0,0,0,9,3
150268,201145RE66899,2,1,2,2,7,3,0,0,1,0,0,9,1
150283,201145RU57336,1,1,1,2,6,3,0,0,0,0,0,9,2
150284,201145RU57336,1,2,2,2,5,3,0,0,2,0,0,9,1
150285,201145RU57336,1,3,2,2,8,3,0,0,1,0,0,9,2
150302,201145RU57629,1,1,1,2,4,3,0,0,0,0,0,9,3
150304,201145RU57687,1,1,1,1,6,3,0,0,0,0,0,9,1
150307,201145RU57720,1,1,1,1,6,3,0,0,0,0,0,9,1
150308,201145RU57720,1,3,2,2,1,2,0,0,1,0,0,9,1
150309,201145RU57720,1,4,2,2,6,3,0,0,1,0,0,9,3
150310,201145RU57720,2,2,1,2,5,3,0,0,0,0,0,9,1
150311,201145RU57720,2,5,2,1,1,3,0,0,2,0,0,9,3
150317,201145RU57795,1,1,1,1,6,3,0,0,0,0,0,9,1
150328,201145RU58186,1,1,1,1,9,3,0,0,0,0,0,9,1
150329,201145RU58186,1,2,2,2,7,3,0,0,1,0,0,9,1
150332,201145RU58215,2,1,1,2,6,3,0,0,0,0,0,9,1
150333,201145RU58215,2,2,2,1,7,3,0,0,1,0,0,9,1
150334,201145RU58249,1,1,1,1,6,3,0,0,0,0,0,9,1
150339,201145RU58428,2,1,1,2,6,3,0,0,0,0,0,9,1
150342,201145RU58601,1,1,1,1,6,3,0,0,0,0,0,21,1
150343,201145RU58601,2,2,1,1,7,3,0,0,0,0,0,9,3
150344,201145RU58601,2,9,2,1,-1,3,0,0,1,0,0,9,2
150345,201145RU58601,3,3,1,1,6,3,0,0,0,0,0,9,1
150346,201145RU58601,4,4,1,1,7,3,0,0,0,0,0,9,1
150347,201145RU58601,4,10,2,1,6,3,0,0,1,0,0,9,1
150348,201145RU58601,5,5,1,1,7,3,0,0,0,0,0,9,1
150349,201145RU58601,6,6,1,2,11,3,0,0,0,0,0,9,2
