,Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
31913,201504ED15025,2,1,1,1,51,8,3,0,0,0,0,0,9,1
31924,201504ED15034,1,1,1,1,46,8,3,0,0,0,0,0,21,-1
31955,201504ED15060,1,1,1,2,29,6,3,0,0,0,0,0,9,1
31956,201504ED15060,2,2,1,2,38,7,3,0,0,0,0,0,90,1
31957,201504ED15060,2,3,2,1,16,4,3,0,0,1,0,0,90,1
31990,201504ED15080,1,1,1,1,50,8,3,0,0,0,0,0,9,2
31994,201504ED15085,1,1,1,1,30,6,3,0,0,0,0,0,9,1
32040,201504ED15118,1,1,1,2,23,5,3,0,0,0,0,0,9,1
32041,201504ED15118,2,2,2,2,22,5,3,0,0,1,0,0,9,1
32057,201504ED15132,2,1,2,2,21,5,3,0,0,1,0,0,9,1
32076,201504ED15146,2,1,1,2,20,4,3,0,0,0,0,0,9,1
32090,201504ED15159,1,2,2,1,19,4,3,0,0,1,0,0,9,2
32091,201504ED15159,2,1,1,1,28,6,3,0,0,0,0,0,9,3
32164,201504ED15218,1,1,1,1,32,6,3,0,0,0,0,0,19,1
32165,201504ED15218,1,2,2,1,37,7,3,0,0,1,0,0,19,1
32201,201504ED15243,1,1,1,2,24,5,3,0,0,0,0,0,9,3
32287,201504ED15302,1,1,1,1,54,8,3,0,0,0,0,0,5,-1
32302,201504ED15313,2,1,1,2,22,5,3,0,0,0,0,0,9,1
32303,201504ED15313,3,2,1,2,58,9,2,0,0,0,0,0,9,1
32355,201504ED15353,1,1,1,1,19,4,3,0,0,0,0,0,9,3
32356,201504ED15354,2,1,1,1,43,7,3,0,0,0,0,0,9,1
32357,201504ED15354,2,2,2,2,43,7,3,0,0,2,0,0,9,1
32362,201504ED15358,2,1,1,2,45,7,3,0,0,0,0,0,9,-1
32364,201504ED15360,2,1,1,1,43,7,3,0,0,0,0,0,19,1
32371,201504ED15366,1,1,1,1,20,4,3,0,0,0,0,0,9,1
32372,201504ED15366,1,2,2,1,19,4,3,0,0,1,0,0,9,1
32458,201504ED15427,1,1,1,2,26,6,2,0,0,0,0,0,9,1
32459,201504ED15427,2,2,1,1,23,5,3,0,0,0,0,0,9,1
32460,201504ED15427,3,3,1,1,60,9,3,0,0,0,0,0,9,1
32478,201504ED15443,1,1,1,1,24,5,2,0,0,0,0,0,5,-1
32479,201504ED15443,3,2,1,2,51,8,3,0,0,0,0,0,9,3
32518,201504ED15472,1,1,1,2,39,7,3,0,0,0,0,0,9,1
32519,201504ED15472,2,2,1,2,23,5,3,0,0,0,0,0,9,1
32543,201504ED15487,1,1,1,1,52,8,3,0,0,0,0,0,9,3
32569,201504ED15508,1,1,1,2,27,6,3,0,0,0,0,0,9,1
32570,201504ED15508,1,2,2,1,27,6,3,0,0,1,0,0,9,1
32609,201504ED15533,2,1,1,2,55,8,3,0,0,0,0,0,9,1
32610,201504ED15534,1,1,1,1,42,7,3,0,0,0,0,0,9,1
32611,201504ED15535,1,1,1,1,52,8,3,0,0,0,0,0,9,1
32629,201504ED15545,1,1,1,2,25,5,3,0,0,0,0,0,9,1
32630,201504ED15545,2,2,1,1,63,9,3,0,0,0,0,0,9,1
32646,201504ED15555,1,1,1,1,27,6,3,0,0,0,0,0,19,1
32647,201504ED15555,2,2,1,1,23,5,3,0,0,0,0,0,9,3
32648,201504ED15555,2,4,2,1,18,4,3,0,0,1,0,0,9,2
32649,201504ED15555,3,3,1,1,53,8,3,0,0,0,0,0,9,2
32652,201504ED15558,2,1,1,1,45,7,3,0,0,0,0,0,9,-1
32653,201504ED15559,1,1,1,1,28,6,2,0,0,0,0,0,9,1
32654,201504ED15559,2,2,1,1,20,4,3,0,0,0,0,0,9,1
32655,201504ED15559,3,3,1,1,70,10,3,0,0,0,0,0,9,1
32664,201504ED15568,1,1,1,2,29,6,3,0,0,0,0,0,9,1
32665,201504ED15568,2,2,1,1,22,5,3,0,0,0,0,0,9,2
32666,201504ED15568,3,3,1,2,22,5,3,0,0,0,0,0,9,3
32676,201504ED15575,1,1,1,1,26,6,3,0,0,0,0,0,9,1
32677,201504ED15575,2,2,1,1,59,9,3,0,0,0,0,0,9,1
32683,201504ED15581,1,1,1,1,22,5,3,0,0,0,0,0,19,1
32706,201504ED15598,1,1,1,2,24,5,3,0,0,0,0,0,9,3
32736,201504ED15622,1,1,1,2,20,4,2,0,0,0,0,0,9,-1
32737,201504ED15622,1,2,2,1,19,4,3,0,0,1,0,0,9,1
32749,201504ED15632,2,1,1,1,42,7,3,0,0,0,0,0,9,1
32750,201504ED15632,2,2,2,2,16,4,3,0,0,2,0,0,9,1
32751,201504ED15632,2,3,2,2,15,3,3,0,0,2,0,0,9,1
32885,201504EF15083,1,1,1,1,45,7,3,0,0,0,0,0,9,1
32886,201504EF15083,2,2,1,2,60,9,3,0,0,0,0,0,9,1
32887,201504EF15083,2,3,2,1,58,9,3,0,0,1,0,0,9,1
32933,201504EF15118,1,1,1,1,32,6,3,0,0,0,0,0,9,1
32955,201504EF15135,2,1,1,2,39,7,3,0,0,0,0,0,9,2
32966,201504EF15143,1,1,1,2,26,6,3,0,0,0,0,0,9,1
32967,201504EF15143,1,2,2,2,27,6,3,0,0,1,0,0,9,1
33064,201504EF15215,2,1,1,2,22,5,3,0,0,0,0,0,9,1
33080,201504EF15226,2,1,2,2,17,4,3,0,0,1,0,0,9,1
33179,201504EF15298,1,1,1,1,44,7,3,0,0,0,0,0,8,1
33252,201504EF15357,1,1,1,1,28,6,3,0,0,0,0,0,9,1
33253,201504EF15357,2,2,1,1,43,7,3,0,0,0,0,0,9,1
33257,201504EF15361,1,1,1,2,34,6,3,0,0,0,0,0,9,1
33258,201504EF15361,1,2,2,1,23,5,3,0,0,1,0,0,9,1
33400,201504EG15065,1,1,1,1,38,7,3,0,0,0,0,0,9,1
33440,201504EG15092,1,1,1,2,79,11,3,0,0,0,0,0,9,-1
33441,201504EG15092,2,2,1,2,35,6,3,0,0,0,0,0,9,1
33444,201504EG15095,1,1,1,2,27,6,3,0,0,0,0,0,9,1
33445,201504EG15095,2,2,1,2,23,5,3,0,0,0,0,0,9,1
33479,201504EG15124,1,1,2,2,76,11,3,0,0,1,0,0,9,1
33685,201504EG15268,2,1,1,1,23,5,3,0,0,0,0,0,9,2
33697,201504EG15279,2,1,1,2,34,6,3,0,0,0,0,0,9,1
33709,201504EG15285,1,1,1,1,30,6,3,0,0,0,0,0,19,1
33710,201504EG15285,1,2,2,2,22,5,3,0,0,1,0,0,19,1
33711,201504EG15286,1,1,2,1,25,5,3,0,0,1,0,0,8,1
33722,201504SA15005,1,3,2,2,23,5,3,0,0,1,0,0,9,1
33723,201504SA15005,2,1,1,2,34,6,3,0,0,0,0,0,9,3
33724,201504SA15005,2,2,2,1,20,4,3,0,0,1,0,0,9,3
33740,201504SA15018,1,1,1,1,55,8,3,0,0,0,0,0,9,2
33741,201504SA15018,2,2,1,2,53,8,3,0,0,0,0,0,9,-1
33742,201504SA15018,2,4,2,1,19,4,3,0,0,1,0,0,9,1
33743,201504SA15018,4,3,1,2,25,5,3,0,0,0,0,0,9,1
33747,201504SA15022,2,1,2,2,24,5,3,0,0,1,0,0,9,2
33748,201504SA15023,1,1,2,2,23,5,3,0,0,2,0,0,9,1
33777,201504SA15045,2,1,1,1,40,7,3,0,0,0,0,0,19,1
33778,201504SA15045,2,2,2,1,31,6,3,0,0,1,0,0,19,-1
33782,201504SA15049,1,1,1,1,67,10,3,0,0,0,0,0,9,1
33783,201504SA15049,2,2,1,1,22,5,3,0,0,0,0,0,9,1
33784,201504SA15050,1,1,1,1,42,7,3,0,0,0,0,0,8,1
33785,201504SA15050,1,2,2,2,7,2,3,0,0,2,0,0,8,1
33786,201504SA15050,1,3,2,1,1,1,3,0,0,2,0,0,8,1
33796,201504SA15056,2,1,1,2,60,9,3,0,0,0,0,0,9,1
33797,201504SA15056,2,2,2,1,69,10,3,0,0,1,0,0,9,1
33808,201504SA15065,1,1,1,1,24,5,3,0,0,0,0,0,9,1
33809,201504SA15065,1,2,2,2,27,6,3,0,0,1,0,0,9,1
33826,201504SA15079,1,1,1,1,23,5,2,0,0,0,0,0,9,1
33842,201504SA15089,2,1,1,2,24,5,3,0,0,0,0,0,9,1
33843,201504SA15089,2,3,2,1,2,1,3,0,0,2,0,0,9,1
33844,201504SA15089,2,4,2,2,6,2,3,0,0,2,0,0,9,1
33845,201504SA15089,3,2,1,1,53,8,3,0,0,0,0,0,9,1
33913,201504SA15139,2,1,1,1,35,6,3,0,0,0,0,0,19,1
33914,201504SA15139,2,4,2,1,64,9,3,0,0,1,0,0,19,-1
33915,201504SA15139,3,2,1,1,51,8,3,0,0,0,0,0,10,1
33916,201504SA15139,3,5,2,2,52,8,2,0,0,1,0,0,10,1
33917,201504SA15139,4,3,1,1,24,5,3,0,0,0,0,0,9,2
33920,201504SA15141,1,1,1,1,28,6,3,0,0,0,0,0,9,3
33921,201504SA15141,1,2,2,1,8,2,3,0,0,1,0,0,9,2
33943,201504SA15156,1,1,1,2,25,5,3,0,0,0,0,0,9,-1
33944,201504SA15156,2,2,1,2,21,5,3,0,0,0,0,0,9,1
33945,201504SA15156,2,3,2,1,25,5,3,0,0,1,0,0,9,1
33946,201504SA15156,2,4,2,2,12,3,3,0,0,1,0,0,9,1
33950,201504SA15159,2,1,1,1,25,5,3,0,0,0,0,0,9,1
33963,201504SA15165,2,1,1,2,23,5,3,0,0,0,0,0,9,1
33969,201504SA15169,1,1,2,2,14,3,3,0,0,2,0,0,9,1
33971,201504SA15171,1,1,1,2,33,6,2,0,0,0,0,0,9,1
33973,201504SA15173,2,1,1,1,25,5,3,0,0,0,0,0,9,1
33974,201504SA15173,2,2,2,2,16,4,3,0,0,2,0,0,9,1
33975,201504SA15174,2,1,1,2,18,4,3,0,0,0,0,0,9,1
33976,201504SA15174,2,2,2,1,21,5,3,0,0,1,0,0,9,1
33983,201504SA15179,1,1,1,1,43,7,3,0,0,0,0,0,9,1
33984,201504SA15180,1,1,1,1,68,10,3,0,0,0,0,0,9,1
33985,201504SA15180,1,3,2,2,59,9,2,0,0,1,0,0,9,1
33986,201504SA15180,1,4,2,2,66,10,2,0,0,2,0,0,9,1
33987,201504SA15180,2,2,1,2,37,7,3,0,0,0,0,0,9,1
34004,201504SA15195,1,1,1,1,52,8,3,0,0,0,0,0,9,-1
34005,201504SA15195,1,3,2,1,27,6,3,0,0,1,0,0,9,-1
34006,201504SA15195,2,2,1,1,23,5,3,0,0,0,0,0,9,1
34007,201504SA15195,2,4,2,1,22,5,3,0,0,1,0,0,9,1
34016,201504SA15199,2,1,1,1,22,5,3,0,0,0,0,0,9,1
34017,201504SA15199,2,3,2,2,22,5,3,0,0,1,0,0,9,1
34018,201504SA15199,3,2,1,2,31,6,3,0,0,0,0,0,9,1
34036,201504SA15213,1,1,1,1,29,6,3,0,0,0,0,0,9,1
34039,201504SA15216,1,1,1,2,71,10,3,0,0,0,0,0,9,1
34040,201504SA15216,2,2,1,2,61,9,3,0,0,0,0,0,9,1
34079,201504SA15246,2,1,1,1,24,5,3,0,0,0,0,0,9,1
34147,201504SA15293,2,1,1,1,83,11,3,0,0,0,0,0,9,1
34148,201504SA15293,2,2,2,2,81,11,3,0,0,1,0,0,9,1
34166,201504SA15303,1,3,2,2,29,6,3,0,0,2,0,0,9,1
34167,201504SA15303,1,4,2,2,56,9,3,0,0,2,0,0,9,1
34168,201504SA15303,1,5,2,1,48,8,3,0,0,1,0,0,9,1
34169,201504SA15303,2,1,1,1,21,5,3,0,0,0,0,0,9,1
34170,201504SA15303,2,7,2,1,22,5,3,0,0,1,0,0,9,1
34171,201504SA15303,3,2,1,2,24,5,3,0,0,0,0,0,9,1
34172,201504SA15303,3,6,2,2,21,5,3,0,0,1,0,0,9,1
34173,201504SA15304,1,1,2,2,72,10,3,0,0,1,0,0,9,1
34235,201504SA15349,1,1,1,2,33,6,3,0,0,0,0,0,9,1
34236,201504SA15349,1,2,2,2,34,6,3,0,0,2,0,0,9,1
34246,201504SA15357,1,2,2,1,9,2,3,0,0,2,0,0,9,-1
34247,201504SA15357,2,1,1,1,70,10,3,0,0,0,0,0,9,1
34289,201504SA15378,1,6,2,2,21,5,3,0,0,1,0,0,9,1
34290,201504SA15378,2,1,1,2,23,5,3,0,0,0,0,0,9,2
34291,201504SA15378,3,2,1,2,41,7,3,0,0,0,0,0,9,1
34292,201504SA15378,3,5,2,1,7,2,3,0,0,1,0,0,9,1
34293,201504SA15378,4,3,1,1,26,6,3,0,0,0,0,0,9,1
34294,201504SA15378,4,7,2,2,24,5,3,0,0,1,0,0,9,1
34295,201504SA15378,5,4,1,1,21,5,3,0,0,0,0,0,9,1
34296,201504SA15379,2,1,2,2,7,2,3,0,0,2,0,0,9,1
34304,201504SA15386,1,1,1,1,40,7,3,0,0,0,0,0,5,-1
34318,201504SA15395,1,1,1,2,19,4,3,0,0,0,0,0,9,1
34332,201504SA15405,1,1,1,1,26,6,3,0,0,0,0,0,9,1
34335,201504SA15408,2,1,1,1,36,7,3,0,0,0,0,0,9,1
34336,201504SA15408,2,4,2,1,44,7,3,0,0,1,0,0,9,1
34337,201504SA15408,3,2,1,1,70,10,3,0,0,0,0,0,9,2
34338,201504SA15408,3,5,2,1,70,10,3,0,0,1,0,0,9,3
34339,201504SA15408,4,3,1,1,31,6,3,0,0,0,0,0,9,3
34340,201504SA15408,4,6,2,2,30,6,3,0,0,1,0,0,9,3
34348,201504SA15415,1,1,1,2,64,9,3,0,0,0,0,0,9,1
34349,201504SA15416,1,1,1,1,34,6,3,0,0,0,0,0,9,-1
34367,201504SA15433,1,1,1,2,47,8,3,0,0,0,0,0,9,1
34368,201504SA15433,1,2,2,2,39,7,3,0,0,1,0,0,9,-1
34373,201504SA15439,1,1,1,2,23,5,3,0,0,0,0,0,9,1
34374,201504SA15439,2,2,1,2,53,8,3,0,0,0,0,0,9,1
34375,201504SA15439,4,3,1,1,25,5,3,0,0,0,0,0,9,1
34376,201504SA15439,4,4,2,1,38,7,3,0,0,1,0,0,9,-1
34393,201504SA15453,2,1,1,1,71,10,3,0,0,0,0,0,9,1
34394,201504SA15454,2,1,1,1,35,6,3,0,0,0,0,0,5,1
34396,201504SA15456,1,2,2,2,73,10,3,0,0,1,0,0,9,1
34397,201504SA15456,2,1,1,1,33,6,3,0,0,0,0,0,9,1
34400,201504SA15459,1,1,1,1,50,8,3,0,0,0,0,0,9,1
34401,201504SA15459,1,2,2,2,50,8,3,0,0,1,0,0,9,1
34402,201504SA15459,2,3,2,2,67,10,3,0,0,1,0,0,9,1
34403,201504SA15460,1,1,1,1,29,6,3,0,0,0,0,0,9,1
34404,201504SA15460,1,2,2,2,22,5,3,0,0,1,0,0,9,1
34405,201504SA15461,1,1,2,1,17,4,3,0,0,2,0,0,9,1
34435,201504SA15488,1,1,1,2,44,7,3,0,0,0,0,0,9,-1
34445,201504SA15496,2,1,1,2,19,4,3,0,0,0,0,0,9,1
34458,201504SA15505,1,1,1,1,23,5,3,0,0,0,0,0,9,1
34459,201504SA15505,2,2,2,2,0,1,3,0,0,1,0,0,9,1
34460,201504SA15505,3,3,2,2,9,2,3,0,0,2,0,0,9,1
34461,201504SA15505,4,4,2,1,5,1,3,0,0,2,0,0,9,1
34474,201504SA15516,3,1,1,2,20,4,3,0,0,0,0,0,9,1
34483,201504SA15525,1,1,1,2,58,9,3,0,0,0,0,0,9,1
34487,201504SA15528,2,1,1,2,27,6,3,0,0,0,0,0,9,1
34496,201504SA15536,1,1,1,2,30,6,3,0,0,0,0,0,9,1
34531,201504SA15565,4,1,1,1,49,8,3,0,0,0,0,0,9,1
34538,201504SA15573,3,1,1,1,44,7,3,0,0,0,0,0,9,1
34539,201504SA15573,4,3,2,2,20,4,3,0,0,1,0,0,9,1
34540,201504SA15573,6,2,1,1,52,8,3,0,0,0,0,0,9,1
34547,201504SA15581,1,1,1,1,27,6,2,0,0,0,0,0,9,1
34548,201504SA15581,1,2,2,1,23,5,3,0,0,2,0,0,9,1
34554,201504SA15587,2,1,1,2,48,8,3,0,0,0,0,0,9,1
34555,201504SA15587,3,2,1,2,23,5,3,0,0,0,0,0,9,1
34556,201504SA15587,3,3,2,2,61,9,3,0,0,1,0,0,9,1
34590,201504SA15609,2,1,1,1,71,10,3,0,0,0,0,0,9,3
34591,201504SA15609,2,2,2,2,64,9,3,0,0,1,0,0,9,3
34595,201504SA15612,2,1,1,2,33,6,3,0,0,0,0,0,9,1
34652,201504SB15034,2,1,1,2,25,5,3,0,0,0,0,0,9,1
34653,201504SB15035,1,1,2,1,1,1,3,0,0,2,0,0,9,1
34834,201504SB15160,1,3,2,2,7,2,3,0,0,2,0,0,9,1
34835,201504SB15160,2,1,1,1,39,7,3,0,0,0,0,0,9,1
34836,201504SB15160,2,2,2,1,39,7,3,0,0,1,0,0,9,1
34866,201504SB15184,1,1,1,1,26,6,3,0,0,0,0,0,9,1
34893,201504SB15199,1,1,1,2,25,5,3,0,0,0,0,0,9,1
34894,201504SB15199,2,2,1,1,30,6,3,0,0,0,0,0,9,1
34961,201504SB15251,1,1,1,1,43,7,3,0,0,0,0,0,9,1
34962,201504SB15251,2,2,1,1,64,9,3,0,0,0,0,0,9,1
34966,201504SB15255,1,1,1,2,25,5,3,0,0,0,0,0,9,1
34972,201504SB15259,1,1,1,1,39,7,3,0,0,0,0,0,9,1
34973,201504SB15259,2,3,2,1,23,5,3,0,0,0,0,0,19,-1
34974,201504SB15259,3,2,1,1,51,8,3,0,0,0,0,0,19,1
35004,201504SC15005,1,1,1,2,25,5,3,0,0,0,0,0,9,1
35005,201504SC15005,3,2,1,2,26,6,3,0,0,0,0,0,9,1
35010,201504SC15010,1,1,1,1,50,8,3,0,0,0,0,0,9,2
35011,201504SC15010,2,2,1,1,53,8,3,0,0,0,0,0,9,2
35012,201504SC15010,3,3,1,1,56,9,3,0,0,0,0,0,9,1
35017,201504SC15014,1,1,1,1,24,5,3,0,0,0,0,0,9,1
35018,201504SC15014,2,2,1,2,54,8,3,0,0,0,0,0,9,1
35019,201504SC15015,1,1,1,1,22,5,3,0,0,0,0,0,9,1
35020,201504SC15015,2,2,1,1,27,6,3,0,0,0,0,0,9,1
35030,201504SC15022,2,1,1,2,31,6,3,0,0,0,0,0,21,3
35031,201504SC15023,2,1,1,1,77,11,3,0,0,0,0,0,9,1
35032,201504SC15023,4,2,1,2,21,5,3,0,0,0,0,0,9,1
35042,201504SC15033,1,1,1,1,74,10,2,0,0,0,0,0,9,2
35043,201504SC15034,2,1,1,2,58,9,3,0,0,0,0,0,9,1
35049,201504SC15040,1,1,1,1,59,9,2,0,0,0,0,0,20,1
35050,201504SC15041,1,1,1,1,65,9,2,0,0,0,0,0,9,1
35060,201504SC15047,1,1,1,1,46,8,3,0,0,0,0,0,9,-1
35066,201504SC15052,2,1,1,1,39,7,3,0,0,0,0,0,9,1
35078,201504SC15062,1,1,1,1,30,6,3,0,0,0,0,0,9,-1
35079,201504SC15062,2,2,1,1,44,7,3,0,0,0,0,0,9,1
35081,201504SC15064,1,1,1,1,22,5,3,0,0,0,0,0,19,1
35097,201504SC15072,2,1,1,2,48,8,3,0,0,0,0,0,9,-1
35118,201504SC15087,2,1,1,1,27,6,3,0,0,0,0,0,9,1
35151,201504SC15104,2,1,1,1,48,8,3,0,0,0,0,0,9,-1
35152,201504SC15104,3,2,1,1,36,7,3,0,0,0,0,0,9,-1
35153,201504SC15104,3,3,2,1,54,8,3,0,0,1,0,0,9,-1
35155,201504SC15106,1,1,1,1,26,6,3,0,0,0,0,0,9,1
35157,201504SC15108,1,1,1,2,56,9,3,0,0,0,0,0,9,1
35158,201504SC15108,1,5,2,1,29,6,3,0,0,1,0,0,9,1
35159,201504SC15108,2,2,1,2,59,9,3,0,0,0,0,0,9,1
35160,201504SC15108,2,3,2,2,36,7,3,0,0,1,0,0,9,1
35161,201504SC15108,2,4,2,2,40,7,3,0,0,2,0,0,9,1
35194,201504SC15130,2,1,1,1,47,8,3,0,0,0,0,0,9,1
35212,201504SC15144,2,1,1,1,57,9,3,0,0,0,0,0,9,1
35224,201504SC15154,2,1,1,1,19,4,3,0,0,0,0,0,9,1
35249,201504SC15170,2,1,2,2,10,2,3,0,0,1,0,0,9,3
35257,201504SC15176,4,1,1,2,42,7,3,0,0,0,0,0,9,1
35258,201504SC15176,4,3,2,2,48,8,3,0,0,1,0,0,9,1
35259,201504SC15176,7,2,1,1,46,8,3,0,0,0,0,0,9,1
35273,201504SC15189,1,1,1,1,23,5,3,0,0,0,0,0,9,1
35274,201504SC15189,2,2,1,1,61,9,3,0,0,0,0,0,9,1
35329,201504SC15226,2,1,1,2,17,4,3,0,0,0,0,0,9,2
35339,201504SC15235,1,1,1,2,47,8,3,0,0,0,0,0,9,1
35340,201504SC15235,1,3,2,1,18,4,3,0,0,1,0,0,9,1
35341,201504SC15235,1,4,2,2,18,4,3,0,0,2,0,0,9,1
35342,201504SC15235,2,2,1,1,33,6,3,0,0,0,0,0,19,1
35343,201504SC15235,2,5,2,2,31,6,3,0,0,1,0,0,19,1
35344,201504SC15235,2,6,2,2,3,1,3,0,0,1,0,0,19,1
35345,201504SC15235,2,7,2,1,33,6,3,0,0,2,0,0,19,1
35346,201504SC15235,2,8,2,1,12,3,3,0,0,2,0,0,19,1
35347,201504SC15235,2,9,2,2,6,2,3,0,0,2,0,0,19,1
35352,201504SC15237,1,1,1,2,46,8,3,0,0,0,0,0,9,-1
35353,201504SC15237,1,2,2,2,74,10,3,0,0,1,0,0,9,-1
35354,201504SC15237,1,3,2,1,5,1,2,0,0,2,0,0,9,-1
35355,201504SC15237,1,4,2,2,29,6,3,0,0,2,0,0,9,1
35356,201504SC15237,1,5,2,1,20,4,3,0,0,2,0,0,9,-1
35379,201504SC15254,1,1,1,2,44,7,3,0,0,0,0,0,9,1
35381,201504SC15256,1,1,1,1,62,9,3,0,0,0,0,0,9,1
35382,201504SC15256,1,3,2,2,10,2,3,0,0,1,0,0,9,1
35383,201504SC15256,2,2,1,2,17,4,3,0,0,0,0,0,9,1
35384,201504SC15256,2,4,2,1,17,4,3,0,0,1,0,0,9,1
35385,201504SC15256,2,5,2,2,17,4,3,0,0,2,0,0,9,1
35386,201504SC15256,2,6,2,1,27,6,3,0,0,2,0,0,9,1
35387,201504SC15256,2,7,2,1,17,4,3,0,0,2,0,0,9,1
35394,201504SC15258,1,1,1,2,20,4,3,0,0,0,0,0,9,3
35398,201504SC15261,2,1,1,1,45,7,3,0,0,0,0,0,9,1
35399,201504SC15262,3,1,1,2,27,6,3,0,0,0,0,0,9,1
35400,201504SC15262,4,2,2,2,17,4,3,0,0,1,0,0,9,1
35416,201504SC15272,1,1,1,1,52,8,3,0,0,0,0,0,9,-1
35428,201504SC15280,2,1,1,2,60,9,3,0,0,0,0,0,9,1
35430,201504SC15282,1,1,1,1,33,6,3,0,0,0,0,0,9,2
35432,201504SC15284,1,1,1,1,50,8,2,0,0,0,0,0,21,-1
35433,201504SC15284,1,3,2,1,46,8,2,0,0,2,0,0,21,3
35434,201504SC15284,2,2,1,1,76,11,3,0,0,0,0,0,21,-1
35446,201504SC15292,1,1,2,2,21,5,3,0,0,1,0,0,9,1
35448,201504SC15295,1,1,1,2,20,4,3,0,0,0,0,0,9,2
35464,201504SC15304,1,1,1,1,45,7,3,0,0,0,0,0,9,-1
35465,201504SC15305,2,1,1,2,25,5,3,0,0,0,0,0,9,1
35466,201504SC15305,2,2,2,2,23,5,3,0,0,1,0,0,9,1
35467,201504SC15305,2,3,2,2,17,4,3,0,0,2,0,0,9,1
35468,201504SC15305,2,4,2,2,4,1,3,0,0,2,0,0,9,1
35485,201504SC15315,1,1,1,1,39,7,3,0,0,0,0,0,9,1
35486,201504SC15315,2,2,1,2,32,6,3,0,0,0,0,0,9,1
35487,201504SC15315,2,4,2,1,55,8,3,0,0,1,0,0,9,1
35488,201504SC15315,2,5,2,1,12,3,3,0,0,2,0,0,9,1
35489,201504SC15315,2,6,2,2,49,8,3,0,0,2,0,0,9,1
35490,201504SC15315,3,3,1,1,44,7,3,0,0,0,0,0,9,1
35501,201504SC15324,1,1,2,2,38,7,3,0,0,1,0,0,9,3
35503,201504SC15326,1,1,1,1,38,7,3,0,0,0,0,0,9,1
35514,201504SC15333,1,1,1,1,32,6,3,0,0,0,0,0,10,1
35515,201504SC15333,1,2,2,1,27,6,3,0,0,2,0,0,10,1
35516,201504SC15333,1,3,2,1,49,8,3,0,0,2,0,0,10,1
35519,201504SC15336,1,1,1,1,57,9,3,0,0,0,0,0,9,1
35520,201504SC15336,1,4,2,2,54,8,3,0,0,1,0,0,9,1
35521,201504SC15336,1,5,2,2,28,6,3,0,0,2,0,0,9,1
35522,201504SC15336,2,2,1,2,47,8,3,0,0,0,0,0,9,2
35523,201504SC15336,3,3,1,2,24,5,3,0,0,0,0,0,9,1
35525,201504SC15338,1,1,1,2,56,9,3,0,0,0,0,0,9,3
35526,201504SC15338,2,2,1,1,19,4,3,0,0,0,0,0,9,1
35534,201504SC15344,1,1,2,2,23,5,3,0,0,1,0,0,9,-1
35537,201504SC15347,1,1,1,1,43,7,3,0,0,0,0,0,9,-1
35703,201504WA15124,1,1,1,2,28,6,3,0,0,0,0,0,9,1
35705,201504WA15126,2,1,1,2,28,6,3,0,0,0,0,0,9,1
35713,201504WA15131,1,1,1,1,49,8,3,0,0,0,0,0,9,1
35714,201504WA15131,2,2,1,1,44,7,3,0,0,0,0,0,9,1
35744,201504WA15158,1,1,1,2,49,8,3,0,0,0,0,0,9,1
35823,201504WA15221,1,1,1,1,23,5,3,0,0,0,0,0,19,1
35824,201504WA15221,1,2,2,2,26,6,3,0,0,1,0,0,19,1
35825,201504WA15221,1,3,2,1,39,7,2,0,0,1,0,0,19,1
35993,201504WA15333,1,1,1,2,40,7,2,0,0,0,0,0,9,1
35994,201504WA15333,2,2,1,1,44,7,3,0,0,0,0,0,9,2
35996,201504WA15335,1,1,1,1,44,7,2,0,0,0,0,0,9,1
36073,201504WA15389,2,1,1,2,59,9,3,0,0,0,0,0,9,1
36114,201504WA15417,1,1,1,2,26,6,3,0,0,0,0,0,9,1
36115,201504WA15417,2,2,1,2,44,7,3,0,0,0,0,0,9,1
36137,201504WA15430,2,1,1,2,22,5,3,0,0,0,0,0,9,2
36188,201504WA15470,1,1,1,2,41,7,3,0,0,0,0,0,9,1
36189,201504WA15470,2,2,1,1,31,6,3,0,0,0,0,0,9,1
36190,201504WA15470,2,5,2,1,46,8,3,0,0,1,0,0,9,3
36191,201504WA15470,3,3,1,2,53,8,3,0,0,0,0,0,9,1
36192,201504WA15470,3,6,2,2,55,8,3,0,0,1,0,0,9,1
36193,201504WA15470,3,7,2,1,47,8,3,0,0,2,0,0,9,1
36194,201504WA15470,4,4,1,1,55,8,3,0,0,0,0,0,9,1
36198,201504WA15475,2,1,3,2,24,5,2,5,3,0,0,0,0,1
36290,201504WA15542,1,1,1,1,30,6,2,0,0,0,0,0,9,1
36295,201504WB15004,1,2,2,2,13,3,2,0,0,2,0,0,9,2
36296,201504WB15004,1,3,2,2,14,3,3,0,0,2,0,0,9,1
36297,201504WB15004,2,1,1,2,25,5,3,0,0,0,0,0,9,2
36298,201504WB15004,2,4,2,1,55,8,2,0,0,1,0,0,9,2
36299,201504WB15004,2,5,2,2,52,8,3,0,0,2,0,0,9,2
36314,201504WB15014,2,1,1,1,63,9,3,0,0,0,0,0,9,1
36315,201504WB15014,2,2,2,2,91,11,2,0,0,2,0,0,9,-1
