,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
190038,2009520911161,2,1,1,2,6,3,0,0,0,0,-1,9,1
190074,2009520911280,2,2,2,2,10,3,0,0,1,0,-1,9,1
190075,2009520911280,3,1,1,1,6,3,0,0,0,0,-1,9,1
190088,2009520911302,1,1,2,2,4,3,0,0,2,0,-1,9,2
190089,2009520911302,1,2,2,2,4,3,0,0,1,0,-1,9,3
190090,2009520911302,2,3,2,1,9,3,0,0,2,0,-1,9,1
190091,2009520911302,2,4,2,1,9,3,0,0,2,0,-1,9,1
190110,2009520911323,1,1,2,1,9,3,0,0,1,0,-1,9,1
190164,2009520911439,1,1,1,2,7,3,0,0,0,0,-1,9,1
190168,2009520911445,1,1,3,1,8,2,5,1,0,0,-1,0,1
190178,2009520911467,1,1,2,2,9,3,0,0,2,0,-1,9,-1
190179,2009520911467,2,2,2,1,7,3,0,0,2,0,-1,9,1
190180,2009520911467,2,3,2,2,7,3,0,0,2,0,-1,9,1
190192,2009520911504,2,1,1,1,9,3,0,0,0,0,-1,9,1
190207,2009520911530,1,1,1,1,6,3,0,0,0,0,-1,9,3
190208,2009520911530,1,2,2,2,5,3,0,0,1,0,-1,9,1
190209,2009520911530,3,4,1,1,8,3,0,0,0,0,-1,9,1
190210,2009520911530,4,3,1,2,8,3,0,0,0,0,-1,9,2
190224,2009520911553,3,2,2,1,6,3,0,0,1,0,-1,9,1
190225,2009520911553,4,1,1,1,4,3,0,0,0,0,-1,9,2
190240,2009520911593,2,1,1,1,6,3,0,0,0,0,-1,9,3
190242,2009520911595,2,1,2,2,10,3,0,0,2,0,-1,9,-1
190295,2009520911726,2,1,1,2,6,3,0,0,0,0,-1,9,1
190317,2009520911780,1,1,1,1,7,3,0,0,0,0,-1,9,1
190330,2009520911809,1,1,1,1,9,3,0,0,0,0,-1,9,3
190336,2009520911837,1,1,1,1,7,3,0,0,0,0,-1,9,3
190376,2009520911940,1,1,2,2,4,3,0,0,1,0,-1,9,1
190378,2009520911944,1,1,1,1,9,3,0,0,0,0,-1,9,2
190410,2009520912019,1,1,1,2,8,3,0,0,0,0,-1,9,1
190429,2009530196059,4,1,1,1,9,3,0,0,0,0,-1,9,1
190432,2009530196179,2,1,1,2,6,3,0,0,0,0,-1,9,1
190459,2009530196538,1,1,2,2,9,3,0,0,2,0,-1,9,1
190535,2009530197105,2,1,1,1,7,3,0,0,0,0,-1,9,2
190540,2009530197113,1,1,1,2,6,3,0,0,0,0,-1,9,3
190573,2009530197152,1,1,1,1,6,3,0,0,0,0,-1,9,1
190606,2009530197201,1,1,1,1,8,2,0,0,0,0,-1,20,3
190613,2009530197209,1,1,1,2,8,3,0,0,0,0,-1,9,1
190675,2009530197357,1,1,1,1,8,3,0,0,0,0,-1,9,2
190715,2009530197423,2,1,1,2,5,3,0,0,0,0,-1,9,3
190745,2009530197471,1,1,2,1,2,2,0,0,2,0,-1,9,1
190746,2009530197471,1,2,2,1,5,3,0,0,1,0,-1,9,1
190747,2009530197471,1,3,2,2,6,1,0,0,2,0,-1,9,1
190748,2009530197471,1,4,2,2,5,2,0,0,2,0,-1,9,1
190749,2009530197471,1,5,2,1,1,2,0,0,2,0,-1,9,1
190750,2009530197471,1,6,2,2,2,3,0,0,2,0,-1,9,1
190751,2009530197471,1,7,1,1,6,2,0,0,0,0,-1,9,1
190782,2009530197535,1,1,1,1,11,3,0,0,0,0,-1,9,1
190788,2009530197553,2,1,1,2,6,2,0,0,0,0,-1,9,1
190794,2009530197566,2,1,2,2,7,3,0,0,1,0,-1,9,1
190884,2009530197749,1,1,1,1,6,3,0,0,0,0,-1,9,1
190886,2009530197772,2,1,2,2,9,3,0,0,0,0,-1,19,1
190887,2009530197772,2,2,1,1,6,3,0,0,0,0,-1,19,1
190889,2009530197780,1,1,1,1,8,3,0,0,0,0,-1,9,1
190896,2009530197807,1,2,1,1,8,3,0,0,0,0,-1,9,1
190897,2009530197807,2,1,1,1,7,3,0,0,0,0,-1,9,1
190907,2009530197837,2,1,1,1,9,3,0,0,0,0,-1,9,1
190924,2009530197863,1,3,1,1,6,3,0,0,0,0,-1,9,1
190925,2009530197863,2,1,2,2,9,3,0,0,1,0,-1,9,1
190926,2009530197863,2,2,1,1,9,3,0,0,0,0,-1,9,1
190928,2009530197865,2,1,1,1,5,3,0,0,0,0,-1,9,1
190973,2009530197947,1,1,1,1,4,3,0,0,0,0,-1,9,1
190975,2009530197949,1,1,2,2,5,3,0,0,1,0,-1,9,1
190976,2009530197949,1,2,1,1,5,3,0,0,0,0,-1,9,1
190984,2009530197971,1,1,1,1,6,3,0,0,0,0,-1,9,1
191021,2009530198046,1,1,2,2,7,3,0,0,1,0,-1,9,1
191022,2009530198046,1,2,2,2,3,3,0,0,2,0,-1,9,1
191034,2009530198089,1,1,1,1,6,3,0,0,0,0,-1,9,1
191054,2009530198142,1,1,1,2,7,3,0,0,0,0,-1,9,-1
191055,2009530198142,2,2,1,1,7,3,0,0,0,0,-1,9,1
191069,2009530198186,2,1,2,2,9,3,0,0,2,0,-1,9,1
191070,2009530198186,2,2,2,2,6,3,0,0,2,0,-1,9,1
191071,2009530198187,1,2,2,1,8,3,0,0,1,0,-1,9,1
191072,2009530198187,2,1,2,2,10,3,0,0,0,0,-1,90,1
191073,2009530198187,2,3,1,1,10,3,0,0,0,0,-1,90,1
191086,2009530198206,1,1,2,1,5,3,0,0,2,0,-1,9,3
191087,2009530198207,2,1,1,2,7,3,0,0,0,0,-1,9,3
191089,2009530198213,2,1,2,2,5,3,0,0,1,0,-1,9,1
191094,2009530198216,1,1,1,2,6,3,0,0,0,0,-1,9,1
191153,2009530198266,2,1,1,2,6,3,0,0,0,0,-1,9,1
191196,2009530198343,2,1,1,1,8,3,0,0,0,0,-1,9,1
191198,2009530198351,1,1,1,1,5,3,0,0,0,0,-1,19,2
191216,2009530198394,1,2,1,2,5,3,0,0,0,0,-1,9,1
191217,2009530198394,2,1,1,1,7,3,0,0,0,0,-1,9,3
191279,2009530198524,1,1,2,2,10,3,0,0,1,0,-1,9,1
191290,2009530198554,1,1,1,1,6,3,0,0,0,0,-1,9,1
191310,2009530198606,2,1,1,1,6,3,0,0,0,0,-1,9,1
191316,2009530198636,1,4,1,2,7,3,0,0,0,0,-1,9,1
191317,2009530198636,2,1,2,2,5,3,0,0,1,0,-1,9,1
191318,2009530198636,2,2,2,2,5,3,0,0,2,0,-1,9,1
191319,2009530198636,2,3,1,2,6,3,0,0,0,0,-1,9,3
191320,2009530198637,2,1,2,2,9,3,0,0,2,0,-1,9,1
191321,2009530198637,2,2,2,1,8,3,0,0,1,0,-1,9,1
191325,2009530198649,1,1,1,1,8,3,0,0,0,0,-1,9,3
191363,2009530198725,1,1,1,2,5,3,0,0,0,0,-1,9,1
191371,2009530198742,1,1,1,1,9,3,0,0,0,0,-1,5,2
191399,2009530198810,1,1,2,1,10,2,0,0,1,0,-1,9,1
191400,2009530198810,1,2,2,2,3,2,0,0,2,0,-1,9,3
191401,2009530198810,1,3,1,1,10,2,0,0,0,0,-1,9,1
191429,2009530198878,2,1,1,2,4,3,0,0,0,0,-1,9,1
191447,2009530198904,1,1,1,2,5,3,0,0,0,0,-1,9,1
191487,2009530198980,1,1,1,1,7,3,0,0,0,0,-1,9,3
191491,2009530198990,1,1,1,2,5,3,0,0,0,0,-1,9,1
191498,2009530199008,1,1,1,1,6,3,0,0,0,0,-1,9,1
191499,2009530199009,1,1,1,1,7,3,0,0,0,0,-1,5,1
191501,2009530199021,1,1,1,2,11,3,0,0,0,0,-1,9,1
191511,2009530199052,2,1,2,1,6,3,0,0,1,0,-1,9,1
191512,2009530199052,2,2,1,2,10,3,0,0,0,0,-1,9,1
191524,2009530199135,2,1,2,1,11,3,0,0,2,0,-1,9,1
191525,2009530199135,2,2,2,2,11,3,0,0,1,0,-1,9,1
191555,2009530199181,1,1,2,2,4,3,0,0,1,0,-1,9,1
191556,2009530199181,2,2,1,2,5,3,0,0,0,0,-1,9,2
191569,2009530199226,1,1,1,1,9,3,0,0,0,0,-1,21,-1
191570,2009530199226,2,2,1,2,6,3,0,0,0,0,-1,9,1
191571,2009530199227,2,1,1,2,5,3,0,0,0,0,-1,9,1
191597,2009530199301,1,1,1,1,10,3,0,0,0,0,-1,9,1
191642,2009530199363,1,2,1,1,5,2,0,0,0,0,-1,9,1
191643,2009530199363,2,1,1,1,7,3,0,0,0,0,-1,21,1
191645,2009530199370,1,1,2,1,7,3,0,0,0,0,-1,19,1
191646,2009530199370,1,2,2,1,5,3,0,0,0,0,-1,19,1
191647,2009530199370,1,3,1,1,5,3,0,0,0,0,-1,19,1
191659,2009530199485,2,1,1,1,5,3,0,0,0,0,-1,9,1
191673,2009530199510,1,1,1,1,4,3,0,0,0,0,-1,9,1
191695,2009530199563,1,5,1,1,7,3,0,0,0,0,-1,9,2
191696,2009530199563,2,4,1,1,7,3,0,0,0,0,-1,9,2
191697,2009530199563,3,1,2,2,8,3,0,0,1,0,-1,9,3
191698,2009530199563,3,3,1,1,8,3,0,0,0,0,-1,9,3
191699,2009530199563,4,2,1,1,6,3,0,0,0,0,-1,9,1
191776,2009530199720,1,1,1,1,4,3,0,0,0,0,-1,9,1
191785,2009530199740,2,1,1,2,8,3,0,0,0,0,-1,9,1
191816,2009530199816,1,1,1,2,5,3,0,0,0,0,-1,9,1
191817,2009530199817,2,1,1,2,8,3,0,0,0,0,-1,9,1
191831,2009530199863,1,1,1,1,8,3,0,0,0,0,-1,21,2
191863,2009530199915,2,1,1,1,7,3,0,0,0,0,-1,5,1
191869,2009530199929,1,1,1,2,6,2,0,0,0,0,-1,9,3
191915,2009530200036,2,1,1,2,9,3,0,0,0,0,-1,9,1
191920,2009530200064,2,1,1,1,4,3,0,0,0,0,-1,9,1
191922,2009530200066,1,1,1,1,6,3,0,0,0,0,-1,9,1
191924,2009530200071,1,1,1,1,7,3,0,0,0,0,-1,9,1
191925,2009530200073,2,1,1,1,4,3,0,0,0,0,-1,9,1
191938,2009530200111,1,1,1,1,6,3,0,0,0,0,-1,9,1
192010,2009530200274,2,1,1,2,4,3,0,0,0,0,-1,9,1
192042,2009530200344,2,1,2,2,8,3,0,0,1,0,-1,9,1
192043,2009530200344,2,2,1,1,7,3,0,0,0,0,-1,9,1
192051,2009530200348,1,2,1,1,5,3,0,0,0,0,-1,9,1
192052,2009530200348,2,1,1,2,7,3,0,0,0,0,-1,9,3
192347,200954DE11809,2,1,1,1,5,3,0,0,0,0,-1,9,3
193305,200954EO29209,1,1,1,2,7,3,0,0,0,0,-1,9,1
193347,200954EP06509,2,1,2,2,9,3,0,0,1,0,-1,9,1
193387,200954EP20009,1,1,1,1,7,3,0,0,0,0,-1,9,1
193980,200954MA00109,2,1,2,2,5,3,0,0,1,0,-1,9,-1
193981,200954MA00209,1,1,1,2,6,3,0,0,0,0,-1,9,1
193982,200954MA00309,2,2,2,2,4,3,0,0,1,0,-1,9,1
193983,200954MA00309,3,1,1,2,5,3,0,0,0,0,-1,9,1
193984,200954MA00609,1,1,1,1,5,3,0,0,0,0,-1,9,3
193985,200954MA00909,1,1,1,1,9,3,0,0,0,0,-1,9,1
193986,200954MA01309,1,1,1,2,9,3,0,0,0,0,-1,9,1
193987,200954MA01309,1,3,2,1,9,3,0,0,1,0,-1,9,1
193988,200954MA01309,2,2,1,2,8,3,0,0,0,0,-1,9,3
193989,200954MA01309,2,4,2,1,7,3,0,0,1,0,-1,9,3
193990,200954MA01409,1,1,1,1,7,3,0,0,0,0,-1,9,1
193991,200954MA01409,1,2,2,2,1,3,0,0,2,0,-1,9,1
193992,200954MA01509,1,1,1,2,8,2,0,0,0,0,-1,9,1
193993,200954MA01609,1,1,1,1,9,3,0,0,0,0,-1,9,1
193994,200954MA01709,1,1,1,1,9,3,0,0,0,0,-1,9,1
193995,200954MA01809,1,1,1,1,6,3,0,0,0,0,-1,9,1
193996,200954MA01809,1,2,2,2,5,3,0,0,1,0,-1,9,1
193997,200954MA01909,1,1,1,1,9,3,0,0,0,0,-1,9,1
193998,200954MA02109,2,1,2,2,9,3,0,0,1,0,-1,9,1
193999,200954MA02209,1,1,1,2,4,3,0,0,0,0,-1,9,3
194000,200954MA02509,1,1,1,1,7,2,0,0,0,0,-1,9,1
194001,200954MA03109,1,1,1,1,8,3,0,0,0,0,-1,19,1
194002,200954MA03209,1,1,1,1,8,2,0,0,0,0,-1,21,3
194003,200954MA03209,2,2,2,1,8,3,0,0,0,0,-1,21,1
194004,200954MA03509,2,1,1,1,9,3,0,0,0,0,-1,5,1
194005,200954MA03509,2,2,2,2,9,2,0,0,0,0,-1,5,1
194006,200954MA03709,2,1,1,1,6,3,0,0,0,0,-1,9,2
194007,200954MA03709,2,2,2,2,6,3,0,0,1,0,-1,9,2
194008,200954MA03909,1,1,1,1,7,3,0,0,0,0,-1,5,1
194009,200954MA03909,2,2,2,2,7,3,0,0,2,0,-1,9,2
194010,200954MA03909,2,3,2,1,2,3,0,0,2,0,-1,9,2
194011,200954MA04109,1,1,1,2,5,3,0,0,0,0,-1,9,-1
194012,200954MA04409,1,1,2,2,7,3,0,0,1,0,-1,9,2
194013,200954MA04809,2,1,2,2,10,3,0,0,2,0,-1,9,1
194014,200954MA04809,2,2,2,2,7,3,0,0,2,0,-1,9,1
194015,200954MA04909,1,1,1,1,8,1,0,0,0,0,-1,9,1
194016,200954MA04909,1,2,2,2,9,2,0,0,1,0,-1,9,1
194017,200954MA05109,1,1,1,1,4,3,0,0,0,0,-1,9,-1
194018,200954MA05409,2,1,1,2,9,2,0,0,0,0,-1,9,3
194019,200954MA05409,2,3,2,1,8,3,0,0,1,0,-1,9,1
194020,200954MA05409,3,2,1,2,8,3,0,0,0,0,-1,9,-1
194021,200954MA05509,1,1,3,2,9,2,9,5,0,0,-1,0,1
194022,200954MA05509,3,2,2,1,7,2,0,0,1,0,-1,9,-1
194023,200954MB00409,2,1,1,1,7,3,0,0,0,0,-1,9,1
194024,200954MB00409,3,2,1,1,7,3,0,0,0,0,-1,9,1
194025,200954MB00409,4,3,1,2,8,3,0,0,0,0,-1,9,1
194026,200954MB00509,1,1,1,1,4,3,0,0,0,0,-1,9,1
194027,200954MB00709,1,1,1,1,9,3,0,0,0,0,-1,21,1
194028,200954MB01009,1,1,1,1,10,3,0,0,0,0,-1,9,3
194029,200954MB01009,2,2,1,2,6,3,0,0,0,0,-1,9,1
194030,200954MB01109,2,1,1,2,5,3,0,0,0,0,-1,9,2
194031,200954MB01209,2,1,1,1,7,3,0,0,0,0,-1,5,1
194032,200954MB02009,1,1,1,1,6,3,0,0,0,0,-1,9,1
194033,200954MB02309,1,1,1,1,11,3,0,0,0,0,-1,9,1
194034,200954MB02309,1,2,2,2,11,3,0,0,1,0,-1,9,1
194035,200954MB02409,1,1,1,2,6,3,0,0,0,0,-1,9,1
194036,200954MB02609,1,1,2,2,10,3,0,0,1,0,-1,9,1
194037,200954MB02809,1,1,1,2,8,2,0,0,0,0,-1,9,1
194038,200954MB02809,1,2,2,2,9,3,0,0,1,0,-1,9,1
194039,200954MB02909,2,1,1,2,8,3,0,0,0,0,-1,9,-1
194040,200954MB03009,1,1,1,1,6,3,0,0,0,0,-1,5,1
194041,200954MB03009,1,2,2,2,5,2,0,0,0,0,-1,5,1
194042,200954MB03309,1,1,1,2,7,3,0,0,0,0,-1,9,1
194043,200954MB03309,3,2,1,2,6,3,0,0,0,0,-1,9,-1
194044,200954MB03409,1,1,1,1,7,3,0,0,0,0,-1,5,3
194045,200954MB03609,1,1,1,1,9,3,0,0,0,0,-1,9,1
194046,200954MB03609,1,2,2,2,9,3,0,0,1,0,-1,9,1
194047,200954MB03809,2,1,1,1,7,3,0,0,0,0,-1,9,3
194048,200954MB04009,1,1,1,1,10,2,0,0,0,0,-1,19,-1
194049,200954MB04009,1,2,2,2,9,2,0,0,1,0,-1,19,-1
194050,200954MB04209,1,1,1,1,5,3,0,0,0,0,-1,9,1
194051,200954MB04309,1,1,1,1,10,3,0,0,0,0,-1,9,1
194052,200954MB04509,1,1,3,1,7,3,9,5,0,0,-1,0,1
194053,200954MB04709,1,1,1,1,8,3,0,0,0,0,-1,9,1
194054,200954MB05009,2,1,1,2,8,3,0,0,0,0,-1,9,1
194055,200954MB05009,2,2,2,2,3,3,0,0,1,0,-1,9,1
194056,200954MB05209,1,1,1,1,5,3,0,0,0,0,-1,9,2
194057,200954MB05309,2,1,1,1,7,3,0,0,0,0,-1,9,1
194058,200954MB05609,1,1,1,1,4,3,0,0,0,0,-1,9,1
194059,200954MB05609,2,2,1,1,6,3,0,0,0,0,-1,9,1
194060,200954MB05609,3,3,1,1,6,3,0,0,0,0,-1,9,1
194061,200954MB05609,3,4,2,1,6,3,0,0,1,0,-1,9,1
194062,200954MB05709,2,1,1,1,8,3,0,0,0,0,-1,9,1
194063,200954MB05709,3,2,1,2,9,3,0,0,0,0,-1,9,1
194064,200954MB05709,4,3,1,1,8,3,0,0,0,0,-1,19,3
194065,200954MB05909,2,1,1,2,6,2,0,0,0,0,-1,9,2
199449,2009610004409,1,1,2,1,4,3,0,0,1,0,-1,9,-1
199475,2009610006209,1,1,1,2,7,3,0,0,0,0,-1,9,1
199476,2009610006209,1,2,2,2,4,3,0,0,1,0,-1,9,1
199478,2009610006409,1,1,1,1,6,3,0,0,0,0,-1,9,2
199481,2009610006709,1,1,1,1,5,3,0,0,0,0,-1,9,1
199500,2009610007809,1,1,2,1,7,3,0,0,1,0,-1,9,-1
199626,2009610016409,1,1,1,1,7,3,0,0,0,0,-1,21,1
199627,2009610016409,2,2,1,2,7,3,0,0,0,0,-1,9,1
199688,2009610020909,1,1,2,2,4,3,0,0,1,0,-1,9,1
199691,2009610021209,1,1,1,1,9,3,0,0,0,0,-1,19,1
199692,2009610021309,2,1,2,2,10,3,0,0,1,0,-1,9,1
199712,2009610022709,2,1,1,1,5,3,0,0,0,0,-1,9,2
199826,2009610030809,2,1,1,1,8,3,0,0,0,0,-1,9,-1
199845,2009610032509,1,1,1,1,6,3,0,0,0,0,-1,9,1
199873,2009610034809,2,1,1,2,6,3,0,0,0,0,-1,9,-1
199913,2009610037809,2,1,1,1,8,3,0,0,0,0,-1,9,2
199914,2009610037809,3,3,2,2,6,3,0,0,2,0,-1,9,1
199915,2009610037809,3,4,2,2,5,3,0,0,2,0,-1,9,1
199916,2009610037809,4,2,1,2,7,3,0,0,0,0,-1,9,1
199949,2009610039809,1,1,1,1,7,3,0,0,0,0,-1,9,1
199950,2009610039909,1,1,1,2,8,3,0,0,0,0,-1,9,3
199957,2009610040509,1,1,1,1,6,3,0,0,0,0,-1,9,1
199958,2009610040509,1,2,2,2,6,3,0,0,1,0,-1,9,1
199959,2009610040609,1,6,1,1,7,3,0,0,0,0,-1,9,1
199960,2009610040609,1,7,2,1,6,3,0,0,1,0,-1,9,1
199961,2009610040609,1,8,2,1,6,3,0,0,2,0,-1,9,1
199962,2009610040609,1,9,2,1,7,3,0,0,2,0,-1,9,1
199963,2009610040609,1,10,2,1,5,3,0,0,2,0,-1,9,1
199964,2009610040609,2,1,1,2,7,3,0,0,0,0,-1,9,1
199965,2009610040609,2,2,2,1,7,3,0,0,1,0,-1,9,1
199966,2009610040609,2,3,2,1,3,3,0,0,2,0,-1,9,1
199967,2009610040609,2,4,2,1,1,3,0,0,2,0,-1,9,1
199968,2009610040609,2,5,2,1,2,3,0,0,2,0,-1,9,1
199985,2009610041709,1,3,2,2,5,3,0,0,1,0,-1,9,1
199986,2009610041709,2,1,1,2,6,3,0,0,0,0,-1,9,1
199987,2009610041709,4,2,1,2,6,3,0,0,0,0,-1,9,1
200024,2009610044609,2,1,1,2,6,3,0,0,0,0,-1,9,-1
200032,2009610045009,1,1,1,2,6,3,0,0,0,0,-1,9,-1
200087,2009610049009,1,1,1,1,6,3,0,0,0,0,-1,9,1
200120,2009610051709,2,1,1,2,7,3,0,0,0,0,-1,9,1
200124,2009610052109,2,1,1,1,7,3,0,0,0,0,-1,9,1
200125,2009610052109,3,2,1,1,9,3,0,0,0,0,-1,9,2
200126,2009610052109,3,3,2,1,9,3,0,0,1,0,-1,9,-1
200196,2009610057409,1,1,1,1,6,3,0,0,0,0,-1,9,1
200267,2009610062809,1,1,1,1,7,2,0,0,0,0,-1,9,-1
200281,2009610063909,2,1,1,1,7,3,0,0,0,0,-1,9,1
200282,2009610063909,2,2,2,2,7,3,0,0,1,0,-1,9,1
200288,2009610064309,2,1,1,1,9,3,0,0,0,0,-1,9,1
200324,2009610066709,3,1,1,1,7,3,0,0,0,0,-1,9,1
200325,2009610066709,3,2,2,2,7,3,0,0,1,0,-1,9,1
200346,2009610068109,1,1,1,1,8,2,0,0,0,0,-1,3,1
200371,2009610069909,2,1,1,2,6,3,0,0,0,0,-1,9,1
200373,2009610070109,2,1,1,2,6,3,0,0,0,0,-1,9,1
200422,2009610074509,2,1,1,2,5,3,0,0,0,0,-1,9,1
200423,2009610074609,2,1,1,2,5,3,0,0,0,0,-1,9,-1
200424,2009610074609,3,2,1,2,8,3,0,0,0,0,-1,9,-1
200428,2009610075009,2,1,1,2,7,3,0,0,0,0,-1,9,1
200450,2009610077109,1,1,3,1,7,3,5,3,0,0,-1,0,1
200461,2009610077709,1,1,1,2,6,3,0,0,0,0,-1,9,1
200488,2009610079609,2,1,1,1,8,3,0,0,0,0,-1,9,1
200489,2009610079609,2,2,2,1,8,3,0,0,1,0,-1,9,-1
200495,2009610079909,2,1,2,1,6,3,0,0,1,0,-1,9,1
200512,2009610081509,2,1,1,2,8,3,0,0,0,0,-1,9,1
200522,2009610082509,2,1,1,2,4,3,0,0,0,0,-1,9,-1
200542,2009610083409,2,1,1,2,6,3,0,0,0,0,-1,9,-1
200600,2009610088409,2,1,1,2,5,3,0,0,0,0,-1,9,1
200607,2009610089009,1,1,1,1,7,3,0,0,0,0,-1,9,2
200610,2009610089309,2,1,1,2,7,3,0,0,0,0,-1,9,-1
200621,2009610090509,2,1,1,1,5,3,0,0,0,0,-1,9,1
200630,2009610091109,1,1,1,1,7,3,0,0,0,0,-1,9,1
200682,2009610094709,1,1,1,1,7,3,0,0,0,0,-1,9,-1
200721,2009610097509,1,1,1,1,9,2,0,0,0,0,-1,9,-1
200742,2009610098609,2,1,1,1,7,3,0,0,0,0,-1,9,1
200743,2009610098709,1,1,2,2,8,3,0,0,1,0,-1,9,-1
200744,2009610098809,2,1,1,1,8,3,0,0,0,0,-1,9,3
200798,2009620185970,2,1,1,1,10,3,0,0,0,0,-1,9,1
200879,2009620186190,3,1,1,1,6,3,0,0,0,0,-1,9,-1
200907,2009620186261,1,1,1,1,6,3,0,0,0,0,-1,9,2
200908,2009620186261,1,3,2,1,5,3,0,0,1,0,-1,9,1
200909,2009620186261,2,2,1,1,7,3,0,0,0,0,-1,9,1
200930,2009620186320,1,1,1,2,6,3,0,0,0,0,-1,9,1
200931,2009620186320,2,2,1,1,7,3,0,0,0,0,-1,9,1
200932,2009620186320,3,3,1,2,5,3,0,0,0,0,-1,9,3
200941,2009620186342,2,1,1,2,8,3,0,0,0,0,-1,9,2
200967,2009620186420,2,1,1,1,8,3,0,0,0,0,-1,9,1
200989,2009620186473,2,1,1,2,9,3,0,0,0,0,-1,9,3
201028,2009620186566,2,1,2,2,7,3,0,0,1,0,-1,9,1
201065,2009620186628,1,1,2,1,5,3,0,0,1,0,-1,9,-1
201066,2009620186628,1,2,2,1,6,3,0,0,1,0,-1,9,-1
201152,2009620186908,1,1,1,1,4,3,0,0,0,0,-1,19,1
201153,2009620186908,1,2,2,1,4,3,0,0,0,0,-1,19,3
201155,2009620186918,2,1,1,2,5,3,0,0,0,0,-1,9,1
201165,2009620186947,1,1,1,1,4,3,0,0,0,0,-1,9,2
201193,2009620187109,2,1,1,2,7,3,0,0,0,0,-1,9,1
201197,2009620187113,1,1,1,1,8,1,0,0,0,0,-1,21,1
201229,2009620187294,2,1,1,1,7,3,0,0,0,0,-1,9,1
201283,2009620187426,2,1,1,1,7,3,0,0,0,0,-1,9,1
201309,2009620187511,1,1,1,2,6,3,0,0,0,0,-1,9,-1
201347,2009620187601,1,1,1,2,4,3,0,0,0,0,-1,9,1
201354,2009620187629,2,1,1,1,9,3,0,0,0,0,-1,9,-1
201387,2009620187696,4,1,1,2,6,3,0,0,0,0,-1,9,1
201469,2009620187946,3,1,1,1,7,3,0,0,0,0,-1,9,1
201590,2009620188259,1,1,1,1,7,3,0,0,0,0,-1,9,1
201607,2009620188289,1,1,1,1,10,3,0,0,0,0,-1,9,-1
201608,2009620188293,2,1,1,1,5,3,0,0,0,0,-1,9,1
201693,2009620188585,1,1,1,1,5,3,0,0,0,0,-1,9,1
201694,2009620188589,2,1,1,2,4,3,0,0,0,0,-1,9,1
201728,2009620188670,2,1,2,1,8,3,0,0,1,0,-1,9,3
201768,2009620188812,2,1,1,2,5,3,0,0,0,0,-1,9,1
201781,2009620188845,2,1,1,1,6,3,0,0,0,0,-1,9,-1
201789,2009620188873,1,1,1,1,6,2,0,0,0,0,-1,9,-1
201790,2009620188873,1,2,2,1,4,2,0,0,1,0,-1,9,-1
201849,2009620189076,2,1,1,2,6,3,0,0,0,0,-1,9,-1
201882,2009620189167,2,1,1,1,4,3,0,0,0,0,-1,9,3
201890,2009620189189,1,1,1,1,5,2,0,0,0,0,-1,19,1
201897,2009620189206,1,1,1,1,7,3,0,0,0,0,-1,9,1
201898,2009620189206,2,2,2,1,7,3,0,0,0,0,-1,20,2
201910,2009620189265,2,1,1,1,6,3,0,0,0,0,-1,9,-1
201961,2009620189390,1,1,1,1,7,3,0,0,0,0,-1,9,-1
201962,2009620189390,1,5,2,2,7,2,0,0,1,0,-1,9,-1
201963,2009620189390,2,2,1,2,6,2,0,0,0,0,-1,9,3
201964,2009620189390,2,3,2,2,10,3,0,0,1,0,-1,9,-1
201965,2009620189390,2,4,2,2,11,3,0,0,2,0,-1,9,-1
201978,2009620189419,1,1,1,1,8,3,0,0,0,0,-1,9,1
201985,2009620189446,1,1,1,1,7,3,0,0,0,0,-1,9,1
201986,2009620189446,2,2,1,1,7,3,0,0,0,0,-1,19,-1
201992,2009620189478,2,1,1,2,6,3,0,0,0,0,-1,9,-1
202011,2009620189507,1,1,2,2,4,3,0,0,1,0,-1,9,2
202071,2009620189663,2,1,1,1,4,3,0,0,0,0,-1,9,1
202072,2009620189663,2,2,2,2,6,3,0,0,1,0,-1,9,1
202073,2009620189663,2,3,2,1,1,3,0,0,2,0,-1,9,1
202191,2009620190029,1,1,2,2,11,1,0,0,1,0,-1,9,3
202192,2009620190029,1,2,2,2,9,2,0,0,2,0,-1,9,3
202193,2009620190029,1,3,2,2,9,2,0,0,2,0,-1,9,3
202248,2009620190240,2,1,1,1,6,3,0,0,0,0,-1,5,1
202254,2009620190249,1,1,1,2,7,3,0,0,0,0,-1,9,-1
202264,2009620190257,1,1,1,2,11,3,0,0,0,0,-1,9,-1
202382,2009620190539,1,1,1,2,7,3,0,0,0,0,-1,9,1
202383,2009620190539,2,2,1,1,7,3,0,0,0,0,-1,9,2
202384,2009620190539,2,5,2,2,8,3,0,0,1,0,-1,9,2
202385,2009620190539,2,6,2,2,3,3,0,0,2,0,-1,9,1
202386,2009620190539,3,3,1,1,7,3,0,0,0,0,-1,9,2
202387,2009620190539,4,4,1,1,7,3,0,0,0,0,-1,9,3
202486,2009620190770,2,1,1,1,6,3,0,0,0,0,-1,9,1
202487,2009620190770,2,2,2,1,6,3,0,0,1,0,-1,9,1
